#{"t_start": 1775083676.9020624, "env_id": "None"}
r,l,t
-77.221723,400,6.835876
37.393074,40,7.286756
13.128392,226,8.339576
-4.883583,157,9.065944
21.314323,77,9.544748
39.014432,90,10.175133
38.542454,46,10.606236
58.518558,25,10.998276
47.533499,100,11.669207
36.058126,47,12.163863
43.128582,59,12.631065
26.830767,123,13.322149
6.272731,87,13.901869
45.459798,62,14.39766
40.927017,49,14.864154
22.498712,32,15.132351
33.286846,85,15.694753
-18.036792,129,16.36562
25.831641,104,16.889237
-3.145215,137,17.626937
-33.115193,199,18.525419
19.230546,60,19.04792
69.279536,39,19.426581
6.154064,115,20.038262
-27.441677,133,20.744218
14.836396,59,21.221124
1.285692,55,21.622093
52.212135,70,22.150514
27.669646,66,22.679659
47.636817,44,23.171814
51.847456,31,23.586434
-1.232641,81,24.148764
68.612731,66,24.646747
33.247682,69,25.118319
50.189253,130,25.850947
-11.538485,252,26.958105
32.688852,101,27.581327
46.709127,82,28.135846
28.028527,121,28.830129
8.176451,82,29.347746
-7.731767,117,30.029695
42.797376,92,30.547984
58.85049,40,30.984429
28.115195,117,31.635093
12.778831,128,32.349599
13.962438,47,32.809147
19.738887,92,33.392129
15.329736,37,33.808228
8.518014,105,34.45659
-0.250779,92,35.001281
3.638789,146,35.74681
25.263268,156,50.328838
44.192921,41,50.718438
29.24815,59,51.128447
9.855217,88,51.700115
28.364914,95,52.235437
78.805517,24,52.56926
25.13753,96,53.115425
22.528381,73,53.670313
7.466993,110,54.294241
23.483856,58,54.768438
23.010363,104,55.405584
33.982133,48,55.867325
-17.06627,259,57.088894
18.375572,96,57.713772
-65.110794,372,59.209323
43.638632,73,59.769198
5.361024,106,60.41804
10.784741,134,61.149865
-10.481092,150,61.942802
15.388752,72,62.423217
25.449226,40,62.799896
-11.494048,215,63.775047
15.59066,52,64.261196
31.874509,89,64.89718
24.618283,95,65.543961
-27.855375,178,66.450933
-33.078015,231,67.510667
10.49964,68,68.059772
17.768495,51,68.450176
47.912696,33,68.80304
17.132566,74,69.346217
-8.48268,157,70.068105
-5.280366,121,70.819335
-7.967784,267,71.957298
-22.307295,199,72.90602
3.556283,221,73.964432
-1.87682,61,74.433563
33.260055,78,74.98163
3.104531,76,75.533874
-20.603333,248,76.479203
13.998098,52,76.888848
42.435094,57,77.42964
-9.06404,146,78.253625
-20.323213,227,93.755813
49.725895,70,94.294553
-32.126159,165,95.16856
25.028383,73,95.705385
35.038791,72,96.25945
40.045304,86,96.78452
25.776026,66,97.320381
-10.334218,113,98.00959
27.549177,66,98.518099
26.186532,133,99.280385
3.221536,204,100.238875
46.283204,79,100.811075
46.806565,30,101.187256
15.716865,83,101.741113
39.32911,98,102.378784
19.183588,81,102.941183
11.276477,95,103.47998
0.432629,148,104.182209
27.418011,109,104.803328
-5.292456,128,105.467546
9.840161,107,106.07792
33.44565,64,106.528751
6.706991,79,107.073468
6.365899,114,107.679676
50.312096,25,108.00832
5.833483,62,108.513793
