#{"t_start": 1775330959.4320695, "env_id": "None"}
r,l,t
50.859051,65,3.044075
43.032233,133,3.289087
-10.877089,291,3.838885
68.906432,56,4.061095
73.699557,67,4.240952
89.76371,28,4.391012
87.53444,92,4.622912
54.750078,175,4.999799
36.126118,121,5.290736
89.490786,73,5.534813
81.140628,69,5.749943
81.376008,35,5.9081
36.761287,114,6.177294
89.213229,62,6.377972
97.36502,59,6.598969
45.590203,81,6.80953
16.059147,127,7.134131
57.716814,109,7.387079
35.362873,128,7.671366
52.689185,134,8.155391
40.089138,136,8.630409
72.40553,76,9.011556
68.102946,26,9.211388
34.858784,125,9.619987
72.737474,61,9.823159
41.073598,100,10.125597
47.91121,73,10.356913
71.03673,83,10.647841
29.282612,84,11.099201
49.2655,75,11.299046
73.860607,92,11.563458
62.272995,64,11.772939
51.79122,41,11.944787
66.819787,18,12.09648
97.192229,73,12.284738
59.076544,50,12.438292
60.113349,63,12.6608
87.03708,85,12.893766
47.689299,148,13.226931
86.232515,23,13.37193
61.017426,121,13.64054
57.455509,111,13.912077
64.683917,113,14.195947
34.209018,102,14.428329
62.2636,42,14.606936
43.982514,68,14.822531
67.028084,59,15.023699
97.739725,49,15.22395
37.323299,101,15.467279
58.330665,29,15.640556
122.086863,51,15.81537
54.126987,58,16.008136
65.494149,62,16.221624
87.747901,47,16.359722
41.728394,103,16.610747
56.557675,118,16.908911
68.779744,113,17.178876
104.801748,59,17.348668
55.831794,78,17.596201
50.382626,96,27.851918
100.719037,36,28.046569
55.277135,43,28.212549
39.680352,164,28.555589
26.15958,110,28.948177
60.075789,84,29.477436
79.191488,51,29.73905
53.953987,46,30.037131
125.354721,57,30.30915
122.682094,47,30.481277
36.959979,86,30.731069
61.604512,81,30.94706
66.234726,122,31.234949
50.338642,77,31.466827
76.642339,52,31.67307
57.662379,57,31.899666
77.448388,47,32.082666
73.629388,84,32.336346
42.138275,153,32.69694
102.774218,38,32.861113
58.114453,77,33.08359
49.739221,77,33.301587
18.628234,160,33.691278
83.864133,55,33.883374
67.977369,98,34.146245
56.787789,71,34.377059
60.607729,43,34.557805
53.549057,114,34.840203
105.545852,42,35.056123
49.338391,76,35.283293
101.413722,34,35.421722
73.285345,41,35.592635
87.164513,138,35.907369
58.46766,61,36.127405
63.345234,33,36.278339
77.737697,57,36.473385
64.472419,57,36.688874
70.354641,41,36.882122
49.228069,98,37.154589
35.136378,140,37.461369
101.430018,32,37.652865
88.570631,74,37.873997
54.284163,65,38.121513
86.97264,63,38.321948
107.339135,32,38.492962
69.132508,33,38.728842
57.992984,23,38.889362
119.656099,69,39.190526
87.05783,22,39.352441
123.780279,55,39.55354
67.012985,22,39.695879
82.358138,60,39.900004
61.783689,60,40.079169
77.670421,48,40.2648
62.364512,63,40.458898
68.671059,85,40.705846
67.36506,32,40.875021
78.059851,45,41.057328
37.814632,75,41.287899
37.338826,83,41.511592
31.660789,141,41.847164
48.962829,63,42.050684
73.008086,68,42.252429
122.598835,19,42.396887
40.33411,146,42.726269
64.226237,76,42.953837
48.398627,113,43.44033
96.990226,48,43.623975
25.698465,140,43.97521
67.035852,110,53.647981
108.228879,35,53.806524
62.933294,134,54.155876
79.756966,46,54.337577
62.9705,95,54.583425
64.382809,29,54.836545
61.075329,49,55.106302
48.568724,54,55.937068
72.73378,69,56.171032
83.309454,64,56.396517
101.276445,35,56.555759
67.190544,29,56.713997
20.913486,160,57.069696
88.778291,58,57.277255
63.182849,50,57.457128
66.246567,94,57.709682
84.092294,29,57.867358
65.403921,46,58.052708
43.875996,70,58.268832
57.339893,47,58.42532
59.12856,72,58.649409
83.885676,55,58.842107
82.617365,35,59.028758
58.102525,37,59.178915
65.66245,50,59.372002
67.241505,42,59.7938
47.684335,89,60.060657
67.895447,101,60.338779
62.063659,96,60.638773
86.350471,22,60.79672
89.114943,43,60.99548
47.052032,64,61.204831
85.224649,20,61.396635
99.678885,57,61.575598
47.659811,137,61.910105
53.6419,46,62.09009
39.988086,96,62.367563
36.909286,115,62.640085
67.353343,54,62.839025
65.171322,43,63.030244
30.53746,177,63.389923
73.689198,50,63.570302
73.31008,74,63.782981
78.400152,53,63.98323
55.828869,49,64.171405
84.68744,32,64.329245
42.210549,91,64.59477
66.948316,107,64.852711
79.628249,51,65.033984
93.670824,52,65.200252
74.588087,80,65.430297
58.958857,44,65.617054
68.458035,51,65.805696
50.156099,85,66.057211
89.579798,29,66.197075
77.597339,30,66.337835
68.024895,65,66.575459
72.357425,78,66.927057
139.579222,37,67.211022
27.061423,177,67.856887
109.820592,53,68.185768
58.948703,68,68.508078
106.419779,26,68.767908
71.094395,71,69.090218
48.368772,94,69.378235
80.697125,22,69.519506
89.045223,23,69.959857
53.689079,68,70.174127
76.054098,41,70.343921
73.376065,64,70.577986
59.730728,58,70.78613
113.744942,45,71.000342
47.904572,94,71.254695
58.234661,80,71.473856
61.364771,69,71.679864
41.299344,117,72.19473
61.3997,36,72.357165
67.068615,70,72.596221
64.69605,105,82.42909
49.910991,134,82.743863
89.763961,99,82.988042
66.448775,65,83.200015
50.406837,69,83.564352
130.030901,39,83.770367
17.734203,177,84.16984
78.31592,46,84.329389
68.807562,25,84.474051
80.496449,35,84.634878
75.166412,48,84.849864
57.912964,43,85.010643
52.623488,105,85.258126
87.131739,58,85.45932
65.310321,46,85.641032
121.138414,42,85.802178
81.375738,77,86.033242
113.763269,54,86.213608
75.327839,117,86.494055
75.105218,68,86.702997
87.873956,28,86.85038
46.191865,103,87.135097
82.751796,55,87.293763
102.544532,44,87.478247
