#{"t_start": 1775317495.5738475, "env_id": "None"}
r,l,t
71.069463,106,2.816391
46.325895,93,3.062727
69.88057,40,3.204345
91.113709,57,3.379893
86.929725,45,3.52303
33.259601,111,3.773647
40.372761,94,4.005389
27.857778,123,4.266756
30.776918,114,4.519732
84.254373,60,4.720191
54.293519,58,4.893247
74.711811,74,5.102722
17.409582,123,5.366721
43.825161,115,5.594195
33.004079,137,5.901923
66.561096,64,6.160325
57.0083,56,6.456632
66.388826,54,6.653703
43.346984,86,7.007296
52.109418,90,7.304555
83.867226,41,7.449025
27.391011,129,7.734783
47.199691,76,7.942512
66.594649,83,8.158298
33.375153,139,8.675332
99.369907,92,8.911635
35.915162,139,9.22059
91.978884,67,9.406608
78.38809,29,9.535059
64.531044,101,9.753738
80.818708,43,9.912218
67.203815,95,10.128831
40.378567,136,10.447323
49.037693,86,10.641038
-27.394984,262,11.102632
36.908661,119,11.360617
59.905504,75,11.538978
54.651899,58,11.720346
58.229105,84,11.915397
49.422315,116,12.145186
71.886896,39,12.273123
57.547797,35,12.424997
60.15917,35,12.566643
59.734697,35,12.700604
53.620109,51,12.880063
49.07233,110,13.136913
43.967643,66,13.317607
54.509302,68,13.515707
73.024291,77,13.71152
83.985335,78,13.91809
55.309844,84,14.258163
60.17449,44,14.495489
73.742596,44,14.690093
97.361585,42,14.85979
67.125895,23,14.999327
103.40937,68,15.184626
12.571668,157,15.487647
79.22744,31,15.624538
49.004994,91,15.837828
39.140457,209,25.436896
62.218214,45,25.596543
41.347902,205,25.964545
65.568575,39,26.106832
51.552664,129,26.399163
28.043564,120,26.645774
81.25043,54,26.847894
79.860687,51,27.011922
77.057751,116,27.24612
48.097954,93,27.451216
76.713873,80,27.661983
80.775863,35,27.935581
50.523624,86,28.161833
49.883829,99,28.763535
40.876673,105,29.003634
42.861156,88,29.228921
67.539125,41,29.362174
116.704709,49,29.518609
47.556945,61,29.688814
68.235541,14,29.813691
59.989554,31,29.943657
84.861127,110,30.20504
24.448406,118,30.491166
61.82673,46,30.650177
81.337672,60,30.83133
105.374055,54,31.017083
81.508668,87,31.232328
80.130284,31,31.358829
100.640011,43,31.551602
104.995588,36,31.72834
63.704913,87,31.975463
25.449202,154,32.305486
79.558075,97,32.554238
34.139497,153,32.8508
49.919487,106,33.118421
30.640473,107,33.351038
46.404728,37,33.509095
53.209849,35,33.667186
39.38329,110,33.942659
78.326007,64,34.109484
-6.08146,232,34.520107
57.083373,21,34.629673
57.196106,69,34.832302
88.008805,83,35.044505
48.38032,103,35.277354
79.450948,46,35.438418
88.152049,18,35.560841
80.974645,51,35.732746
76.642173,88,35.940195
46.864629,45,36.103726
81.652748,84,36.332032
95.560609,70,36.506415
71.753629,48,36.685727
79.673654,48,36.860149
85.396152,54,37.002714
54.762477,59,37.172834
109.370305,33,37.32189
57.795541,71,37.495955
64.439993,44,37.731152
97.57779,49,37.911673
87.518315,34,38.06872
74.972432,60,38.280133
46.507468,65,38.482856
49.570728,44,38.640402
54.042018,51,38.884831
86.789013,57,39.116114
81.959638,82,39.32291
104.281012,36,39.484569
95.291791,68,39.664881
36.353567,94,49.45647
72.741476,31,49.594535
68.891502,60,49.759533
76.575283,76,49.961438
81.788106,43,50.095402
49.250638,51,50.272608
54.329344,55,50.461046
47.376334,54,50.632498
74.665369,65,50.827211
87.439223,26,50.972656
87.21639,21,51.076298
70.608527,72,51.282105
74.879755,60,51.446677
92.376858,86,51.679633
27.049031,151,51.954691
91.535801,28,52.083625
69.071618,61,52.273247
44.913622,143,52.561798
47.660228,67,52.761719
35.3208,94,52.975067
54.640637,61,53.158835
59.765066,47,53.30892
86.215948,93,53.519895
61.19142,42,53.671714
58.500069,45,53.820796
48.441372,60,53.985258
54.004611,47,54.157628
54.318326,85,54.382711
53.304131,91,54.613003
49.271599,70,54.812338
63.899065,28,54.956484
76.172257,46,55.089873
45.950836,80,55.293517
91.036164,60,55.460864
54.638801,57,55.620314
65.072163,97,55.860828
74.696556,111,56.095752
64.742386,55,56.249362
71.626487,56,56.425842
88.865593,60,56.595645
52.067384,131,56.871747
49.69717,113,57.104382
20.759896,191,57.442782
50.806341,99,57.676483
55.106491,51,57.836828
41.464639,100,58.079513
-32.156816,264,58.569268
37.034281,135,58.890597
75.578266,36,59.109986
46.11748,63,59.318928
98.101992,56,59.492885
93.160409,46,59.646069
80.780516,56,59.822627
27.186696,114,60.077209
16.938258,167,60.417215
39.604412,77,60.609652
69.145699,52,60.78091
49.291951,69,60.97315
69.763751,56,61.127353
105.940326,99,61.355375
85.744636,60,61.531488
59.741174,32,61.666456
50.589156,209,62.054857
66.266054,25,62.17538
91.824893,51,62.341194
85.212145,33,62.501517
95.043845,23,62.650936
101.689706,41,72.243124
95.606625,60,72.408614
51.129395,67,72.591754
78.714144,70,72.787564
71.620552,90,73.00125
59.391534,46,73.155947
34.023754,147,73.46003
80.45832,53,73.625448
87.268433,28,73.820576
55.406674,80,74.101591
92.824915,78,74.316655
60.071265,24,74.452173
60.624484,44,74.59894
49.629546,90,74.851085
77.647893,38,74.974217
39.832092,95,75.199826
77.647625,68,75.418765
54.719204,53,75.592345
79.97791,56,75.755961
78.0298,49,75.926697
63.735826,79,76.137154
111.399026,42,76.319258
95.610928,46,76.474156
71.091647,32,76.623284
64.9875,69,76.804207
82.478642,39,76.97105
62.177879,53,77.126653
75.866707,50,77.29734
83.737089,48,77.459182
83.314704,90,77.655305
68.873013,78,77.853582
42.441211,70,78.037752
69.760415,66,78.230592
125.107344,33,78.350433
85.623406,26,78.495279
87.082819,49,78.64311
56.671781,54,78.821598
54.683653,63,78.990067
89.376419,62,79.190212
97.011706,69,79.381486
25.272044,103,79.634028
71.955124,95,79.857279
20.335123,168,80.212474
53.142744,43,80.365185
44.196367,65,80.558415
105.290071,57,80.749945
81.544503,44,80.912362
56.377271,60,81.088743
66.786741,23,81.222768
88.844331,65,81.40469
71.130378,55,81.587937
82.673589,40,81.723744
59.358338,42,81.867594
76.589175,45,82.034004
50.562129,74,82.235414
59.510882,67,82.419658
56.944828,60,82.584174
58.244025,47,82.762844
42.75656,105,83.00053
74.751446,93,83.22058
88.585654,51,83.390277
41.602669,100,83.646481
63.57966,35,83.786122
67.008091,66,83.992793
77.566524,67,84.216958
57.674979,29,84.329718
79.268098,40,84.465818
78.64987,31,84.61654
42.699745,92,84.83253
100.314305,42,84.984563
86.233473,36,85.163077
39.545351,96,85.430272
65.049756,72,85.627492
79.899424,61,85.826491
103.650134,48,85.996976
72.736133,34,86.172535
63.144334,51,86.35623
95.961225,63,86.559646
62.358704,35,86.694482
48.240578,53,86.884779
44.273597,76,87.069035
56.17217,54,87.228036
50.653776,76,97.501261
57.110452,61,97.687147
59.433413,45,97.839155
60.037893,60,98.013424
93.461914,66,98.208296
88.061419,29,98.349834
82.983416,57,98.542796
69.021295,25,98.67127
137.120619,35,98.93638
64.840187,51,99.215178
77.555933,46,99.476606
99.545514,50,99.742795
63.174562,48,100.04022
10.677222,143,100.331993
123.147678,30,100.439062
69.22276,52,100.629753
57.168771,141,100.949058
47.779908,56,101.117381
71.705334,51,101.28268
82.859611,26,101.417015
31.25983,98,101.643101
65.632067,76,101.902471
58.531972,71,102.121556
90.330548,18,102.29085
53.530205,91,102.513002
54.423064,44,102.69242
57.821996,60,102.886651
64.82401,86,103.112005
92.496587,25,103.259513
40.066736,73,103.453637
54.472207,39,103.611801
126.539137,18,103.718507
61.809573,87,103.942246
53.385382,72,104.148889
59.344825,67,104.358178
65.205659,69,104.545491
100.945841,53,104.734245
42.133884,100,104.9817
137.234069,17,105.106723
54.520425,29,105.243731
89.794979,39,105.383999
61.674537,49,105.558831
38.047517,88,105.791362
78.693106,57,105.955669
101.236764,41,106.092795
66.075303,69,106.298027
69.929978,38,106.449055
104.510655,36,106.619686
80.854267,24,106.925832
91.366211,54,107.10623
