#{"t_start": 1775316447.5388184, "env_id": "None"}
r,l,t
92.138025,61,3.205788
27.391114,160,3.506992
46.179286,170,3.837419
96.41091,49,3.990807
56.956082,117,4.234362
97.148794,54,4.419644
48.238407,97,4.836126
36.908336,122,5.190087
54.61977,136,5.580693
64.916177,43,5.727194
16.221057,164,6.071064
74.01963,44,6.251865
70.645174,78,6.585526
117.612329,66,6.940721
83.897695,81,7.256603
105.701366,45,7.43713
79.805348,38,7.601746
32.777129,112,7.847516
93.158854,56,8.018612
50.707473,78,8.203448
46.738552,109,8.480423
87.525774,34,8.614368
41.675034,94,8.843278
36.586658,99,9.092354
45.387187,94,9.313536
83.109839,70,9.535925
46.512441,94,9.758406
62.756508,47,9.958308
96.77718,55,10.124378
41.089916,55,10.300983
58.811806,40,10.451094
45.815838,61,10.620505
92.959567,43,10.779886
45.197704,122,11.060057
29.757417,131,11.329933
86.686383,49,11.495174
56.202302,42,11.658197
-11.3417,241,12.10899
59.855482,149,12.403951
38.952087,83,12.616179
34.526019,96,12.841266
43.323347,116,13.100859
53.548319,70,13.289011
40.859481,144,13.595059
73.058341,60,13.792877
79.730369,45,13.948324
44.915608,50,14.104475
55.349785,35,14.238214
42.088069,88,14.435708
80.938477,33,14.582589
59.050428,36,14.716102
41.047262,109,14.970676
67.43726,85,15.171938
68.759434,47,15.327133
57.606486,38,15.468286
51.020491,45,15.658371
40.545435,69,15.842159
62.206375,49,16.038522
74.295264,37,16.188059
73.794674,37,16.323104
73.718506,86,16.526916
70.258817,59,16.710664
124.154743,44,16.884867
70.97892,79,25.902075
51.012004,65,26.125568
54.653419,108,26.401895
-14.202466,225,26.812635
-28.278165,283,27.287235
86.097524,147,27.577491
78.775546,84,27.781585
66.357006,36,27.947779
144.048789,29,28.081529
76.654441,67,28.265889
31.949005,122,28.54458
45.24807,87,28.763465
41.767495,168,29.090292
86.725092,60,29.265587
51.345296,48,29.4316
65.983866,28,29.56469
99.489884,48,29.698626
60.71726,110,29.967846
62.456191,26,30.093956
48.807196,78,30.293273
62.063802,41,30.433711
69.343508,61,30.617356
53.098783,75,30.833949
111.23363,70,31.028586
57.992779,107,31.275587
57.040548,62,31.445254
92.365263,57,31.628762
75.211246,59,31.82321
69.595936,48,31.975474
43.343045,56,32.137168
59.227228,101,32.372958
54.723631,57,32.562077
108.342609,38,32.680679
43.149662,83,32.907271
113.420785,44,33.064389
108.462358,20,33.200269
71.156869,70,33.36448
79.150063,28,33.501309
95.395544,46,33.677005
127.197728,90,33.890364
17.768465,110,34.122646
45.299434,86,34.326089
39.961925,112,34.548231
73.598449,81,34.76699
83.78197,33,34.896077
81.659676,30,35.021657
100.705591,36,35.174597
97.334745,42,35.341089
57.13324,85,35.562945
64.869225,128,35.855643
67.439502,66,36.03633
117.880994,71,36.22132
89.61355,61,36.415161
91.714499,63,36.58458
82.738407,65,36.791796
66.295594,85,37.011306
59.131025,125,37.27601
52.857975,71,37.47627
81.99433,64,37.672656
85.31922,47,37.835199
77.748957,35,37.977883
80.307429,89,38.188759
70.388094,57,38.373647
93.595861,39,38.527301
32.566131,69,38.70486
101.185849,52,38.866808
48.013297,85,39.083458
47.712862,107,48.290206
50.239716,94,48.522483
45.823957,112,48.790693
51.711233,89,49.017194
100.893419,61,49.183349
101.065639,73,49.361086
46.050227,77,49.548722
71.521439,79,49.748069
41.85375,79,49.964615
53.487634,66,50.141559
78.949973,50,50.318251
67.236488,43,50.482239
69.912031,108,50.721671
75.619888,89,50.945718
55.987204,72,51.161818
69.49036,22,51.291441
77.58618,46,51.438689
21.191686,154,51.727292
31.926254,143,52.007058
37.906049,83,52.23316
66.696419,40,52.392498
32.136319,106,52.639008
79.489018,29,52.787917
52.838753,66,52.971515
38.655821,64,53.146794
64.501103,125,53.484697
65.907059,83,53.728976
74.411557,96,53.973089
86.734414,96,54.215496
20.324941,141,54.492387
76.673383,41,54.645339
50.802642,34,54.795851
24.379014,256,55.215155
5.584094,155,55.507465
36.724995,162,55.854732
91.851538,45,56.005777
57.24132,81,56.19853
35.631292,104,56.44097
80.552671,43,56.583148
54.630435,62,56.77821
38.957526,132,57.090412
9.100606,167,57.413377
83.309285,26,57.536969
97.759187,56,57.706005
43.157504,55,57.891715
54.368273,37,58.020365
47.606553,68,58.195777
57.841708,98,58.430191
69.913349,68,58.629723
90.408744,64,58.829315
53.558391,61,59.000512
35.931279,96,59.245216
58.361907,51,59.404066
51.143568,49,59.5786
59.852772,30,59.773784
33.580885,84,60.043794
83.501783,37,60.214932
10.390463,161,60.536664
81.513338,120,60.816865
83.566373,73,61.006214
82.092731,53,70.321078
26.616718,117,70.591529
73.56848,48,70.749004
66.147294,51,70.939497
51.882223,60,71.11033
96.170526,50,71.278585
78.310785,67,71.515783
37.18102,129,71.793548
65.202202,64,71.98402
65.852749,132,72.262868
67.143598,105,72.506045
81.473247,38,72.676976
123.91276,47,72.837356
57.437334,75,73.028092
97.341889,60,73.216049
76.803259,103,73.442738
41.002935,126,73.738573
70.530901,29,73.897443
77.473457,63,74.079959
78.522631,29,74.225507
65.427105,46,74.371257
10.190158,165,74.705682
50.44071,99,74.945944
115.88645,62,75.121041
98.020176,27,75.247793
99.135806,41,75.382384
51.889303,52,75.549271
31.248347,173,75.905367
69.429281,57,76.05264
97.389165,46,76.200466
61.530586,66,76.384233
95.977148,36,76.50372
14.788516,147,76.804047
33.210655,105,77.051707
29.400967,121,77.310957
83.546071,49,77.478691
78.482529,153,77.790131
119.377126,25,77.911288
45.712451,89,78.12199
26.302534,172,78.488892
59.496845,44,78.648699
74.490026,71,78.835436
105.388661,83,79.034106
120.643318,32,79.20395
110.493227,57,79.362801
127.504623,93,79.575663
75.044736,78,79.792596
78.55177,39,79.947803
60.664829,63,80.131794
55.256498,56,80.305084
26.562141,149,80.602409
70.579945,38,80.738088
51.606754,40,80.894395
54.960998,21,81.020298
40.208594,53,81.177706
100.500432,46,81.311881
84.405587,63,81.491623
36.583598,78,81.679412
68.248986,82,82.130813
106.149214,24,82.245247
75.616647,38,82.396105
105.7984,54,82.579892
123.323598,27,82.686311
68.620445,50,82.890337
74.477265,60,83.072019
64.536182,38,83.212819
79.481339,59,83.407003
124.762871,32,83.531971
50.670446,100,83.758395
44.148011,98,83.979285
81.203663,37,84.132037
82.293737,36,84.285785
31.268365,111,94.152683
103.092178,21,94.265688
98.740404,50,94.435885
52.198633,54,94.622022
24.197125,175,95.010096
114.181045,37,95.169547
59.76145,74,95.38142
42.031881,104,95.651455
63.508494,127,95.954482
72.183233,104,96.188339
56.5694,60,96.388545
76.697833,129,96.665748
61.077779,23,96.784935
49.669929,92,96.988207
96.266851,46,97.126985
98.801795,54,97.292217
32.05636,103,97.538825
45.613802,70,97.713389
58.896994,61,97.902907
63.730396,40,98.031834
48.447252,86,98.242784
64.851319,60,98.421924
87.612138,60,98.613472
76.048388,69,98.835061
54.876958,68,99.028497
97.398975,42,99.158829
76.934108,137,99.451317
101.552564,45,99.585484
52.010355,50,99.771257
78.756186,56,99.943292
59.658377,90,100.160436
93.658147,61,100.348263
55.27146,58,100.534198
56.215184,51,100.723699
70.848721,73,100.920928
36.52257,111,101.148788
68.010265,51,101.312921
82.29772,53,101.491368
76.902769,77,101.934932
55.277246,58,102.091881
103.062538,60,102.275882
59.37802,31,102.448916
70.608397,55,102.624849
35.407994,80,102.833183
47.302094,80,103.046776
78.70168,47,103.20795
105.905119,45,103.349504
56.77403,49,103.510044
73.782066,47,103.660172
59.512344,41,103.816757
63.05549,41,103.960096
79.181731,51,104.118802
74.573146,40,104.27617
80.340348,31,104.403906
89.323889,59,104.558008
57.232096,33,104.690521
73.950045,43,104.848909
62.26267,53,105.026593
81.726897,44,105.189
54.33431,102,105.422557
35.76498,87,105.637116
56.808053,57,105.838198
48.178654,126,106.145
88.171654,14,106.250721
47.669913,108,106.493627
48.092927,133,106.768604
55.231567,64,106.944014
83.319443,44,107.107608
37.988973,82,107.310586
102.693957,48,107.465534
62.120295,56,107.644009
82.419323,43,107.794416
85.223107,82,107.986958
124.354208,30,108.135086
51.311426,75,108.32664
92.458044,60,117.71897
66.777011,54,117.896693
50.861121,31,118.014036
111.060289,20,118.121449
61.931832,91,118.336191
69.55261,74,118.546117
71.364896,88,118.760163
63.535577,61,118.944341
95.165571,65,119.106526
88.609458,55,119.276595
67.768001,42,119.447425
76.561728,55,119.645849
81.468641,47,119.911709
66.203781,120,120.281084
104.138266,32,120.437942
28.829101,88,120.641481
77.112579,30,120.794868
7.737835,202,121.167482
35.101252,123,121.42474
79.510942,32,121.800164
78.714049,48,122.026629
97.424927,36,122.166496
52.103344,138,122.447964
86.401814,15,122.581492
56.505735,68,122.761528
56.927926,132,123.028045
76.813103,40,123.179987
83.776525,46,123.351489
80.538524,53,123.530273
70.351191,81,123.747021
107.089893,60,123.950763
79.521364,27,124.093838
70.828256,89,124.319441
45.782,132,124.618674
73.428501,52,124.755155
57.771318,20,124.884584
103.000801,68,125.054708
95.82703,79,125.251282
60.587046,60,125.421617
62.214827,46,125.571275
49.254261,69,125.743281
63.924876,39,125.886261
11.594731,137,126.154863
65.968528,85,126.370776
49.341537,46,126.510872
44.829195,134,126.87629
34.488614,149,127.28563
49.390599,65,127.501498
83.035962,37,127.662742
95.237305,32,127.796748
95.265685,29,127.918944
81.607328,36,128.037413
45.296016,68,128.231083
80.055895,43,128.452887
75.880538,41,128.676238
81.940852,60,128.951027
86.501869,48,129.21191
58.23037,128,129.640217
81.523778,72,129.909114
29.843236,125,130.158719
101.170721,37,130.297975
83.185257,37,130.452315
81.58177,49,130.628431
62.581082,32,130.756883
75.637772,46,130.914095
70.615267,104,131.150072
95.977385,34,131.288672
77.05861,81,131.503301
121.053374,51,131.691898
96.829168,73,131.900063
85.294758,35,132.021746
98.369902,29,132.142176
85.627915,67,132.339145
99.082077,41,132.473859
33.825632,130,132.73979
124.395632,41,132.876243
80.96918,60,142.602268
77.469491,47,142.752689
101.311335,55,142.948763
66.57414,43,143.086263
71.10246,62,143.265082
72.623884,55,143.445812
83.324342,36,143.582376
71.730216,54,143.758167
58.437344,42,143.921499
99.842122,17,144.028252
104.894499,13,144.131958
68.247208,25,144.259166
56.225798,89,144.47527
92.379251,56,144.664968
50.02066,106,144.914902
96.804266,24,145.02041
57.048524,71,145.224774
86.483944,28,145.361105
27.607818,154,145.685199
37.44725,89,145.908596
88.457498,58,146.088673
18.091254,235,146.539624
65.101494,34,146.658367
38.029209,232,147.067547
97.622918,44,147.24126
71.704062,77,147.448813
55.21936,72,147.666363
98.444123,63,147.886473
