#{"t_start": 1775340677.437877, "env_id": "None"}
r,l,t
90.290846,98,2.693794
47.928887,122,2.926913
122.524536,89,3.129271
57.695949,88,3.399415
73.499763,141,3.684773
58.361386,108,3.922106
64.036493,125,4.298309
63.443386,72,4.546664
68.052715,153,5.186308
93.228272,56,5.407681
69.030628,144,5.706919
81.433889,60,5.92215
47.327682,128,6.187343
80.273696,82,6.409312
93.372331,81,6.638777
73.536834,89,6.868663
135.113129,28,7.011719
76.292387,96,7.256469
108.404622,20,7.405327
65.354296,80,7.614161
86.332404,68,7.789501
102.819047,72,7.99974
74.786702,64,8.216254
64.131659,62,8.384964
36.531106,149,8.715623
51.266558,96,8.956531
50.88791,62,9.133786
83.182543,114,9.384984
57.856194,66,9.596345
75.443382,96,9.887674
85.647215,68,10.106655
56.627517,41,10.241479
124.40202,32,10.404494
62.147589,59,10.57262
50.780674,68,10.784152
64.258262,41,11.005371
47.104931,146,11.379703
84.157902,37,11.561601
96.342356,79,11.784999
77.901028,102,12.027647
61.659878,113,12.304081
62.670029,59,12.488012
59.01946,49,12.665097
65.05813,122,13.2171
80.155439,79,13.437341
83.796861,36,13.587613
61.755631,44,13.746518
52.452055,137,14.042869
40.869909,190,14.397288
48.461275,104,14.659292
80.997687,91,14.906126
81.849572,62,15.088709
130.809537,36,15.245919
68.23432,46,15.448467
84.4515,33,15.581223
80.017369,57,15.744143
84.811022,61,15.910906
95.667194,126,16.160243
81.250332,45,16.332251
64.268162,41,16.474375
55.567373,57,16.66367
56.83363,147,26.381397
66.718075,63,26.810558
44.980928,94,27.060397
96.234823,44,27.224839
128.575309,40,27.367368
76.878401,62,27.555022
51.097037,81,27.754007
41.999285,304,28.268095
77.507224,70,28.490834
67.978562,206,28.87044
56.911606,62,29.054446
62.858059,79,29.255979
85.856287,47,29.42075
63.057992,164,29.743292
59.204461,87,29.969519
54.070515,94,30.187958
60.07165,62,30.364659
86.939244,51,30.525324
68.031999,61,30.708414
87.26749,64,30.91473
58.311585,45,31.086303
70.379254,54,31.272335
70.569977,131,31.565211
84.311061,106,31.823133
81.132155,45,32.005498
73.853694,96,32.251413
88.768729,78,32.477105
55.318404,67,32.686665
50.468988,116,32.965932
62.364096,53,33.162202
64.060844,59,33.354113
49.298162,159,33.692821
75.127889,63,34.11708
88.890866,85,34.351696
78.746565,90,34.610806
50.947722,166,34.962226
56.127638,132,35.269097
76.952671,101,35.505525
47.590417,70,35.696654
83.38336,61,35.882952
61.274348,164,36.184278
106.523173,80,36.416008
59.860571,53,36.596914
79.724445,56,36.790083
56.064492,95,37.037685
110.201272,70,37.248428
101.067982,48,37.428289
75.668418,69,37.627011
82.252987,59,37.822303
89.182284,48,38.030519
111.25576,36,38.185608
61.500316,26,38.340487
39.70935,154,38.649142
63.392754,29,38.805675
75.456067,140,39.191155
60.106158,33,39.370899
96.492298,70,39.591156
103.084248,17,39.74798
63.973232,66,39.972858
76.418183,89,49.6856
96.05389,57,49.913446
76.168146,73,50.121785
71.944443,104,50.364541
82.375803,49,50.564055
107.967506,26,50.682859
71.392372,112,50.935654
39.484482,196,51.297406
106.128366,45,51.468705
108.872323,47,51.642034
53.119813,94,51.864234
82.839404,67,52.04837
70.224292,138,52.632649
51.056058,109,52.883304
85.31452,47,53.032568
42.610008,150,53.327692
96.277818,81,53.551084
120.666032,21,53.681714
87.67584,64,53.874086
55.127503,85,54.081125
85.31985,65,54.273483
82.049884,76,54.477427
128.030423,45,54.630295
71.913809,83,54.97317
100.975162,47,55.372958
97.063306,49,55.576142
67.442012,50,55.750046
59.364318,167,56.076028
103.476522,27,56.263332
59.219044,100,56.51137
77.632577,131,56.847973
84.013049,43,57.011247
51.981383,105,57.277547
60.002202,50,57.457528
83.042858,168,57.841514
88.102153,26,58.060997
61.505603,64,58.238606
102.100345,44,58.436557
95.509088,54,58.624974
84.236421,51,58.808888
109.033884,15,58.933341
46.777325,61,59.126758
