#{"t_start": 1775183003.5701678, "env_id": "None"}
r,l,t
22.525142,49,137.697036
17.888999,47,137.849315
59.112566,68,137.999398
3.873792,194,138.282291
46.595383,57,138.43656
33.815551,42,138.55754
26.283035,56,138.703226
30.570591,96,138.874048
43.518786,25,138.992515
55.454453,56,139.12533
43.106834,47,139.235613
20.63944,115,139.427139
58.863482,82,139.601721
38.559009,110,139.802924
54.216281,33,139.943728
57.671963,33,140.055885
34.139345,71,140.214991
13.077893,92,140.411947
9.07628,189,140.685573
29.985006,85,140.853271
25.416712,42,140.979709
32.279899,109,141.158854
38.04319,118,141.35578
34.29664,51,141.487429
37.083814,40,141.623008
13.616312,31,142.902899
38.72654,62,143.086894
21.775588,60,143.2072
37.849946,61,143.411699
42.091125,91,143.630772
55.930873,28,143.736896
45.730426,83,143.897301
20.021201,38,144.038964
5.992153,240,144.463718
73.429339,27,144.602516
30.181607,129,144.991127
30.508318,24,145.181854
16.130296,124,145.594334
28.472706,98,145.791117
40.076385,70,145.960968
39.671709,55,146.088098
17.98723,155,146.340096
27.057169,97,146.511012
36.09328,50,146.653671
30.049974,235,146.9872
69.204012,46,147.107427
18.154858,126,147.318476
36.632493,123,147.515952
-1.090748,304,156.753555
18.535721,113,156.937271
10.183526,181,157.197552
52.159477,47,157.340329
20.391422,72,157.50566
49.430198,94,157.701807
9.343698,102,158.014836
68.161807,36,158.177538
57.410121,43,158.323405
12.13658,36,158.45009
40.07535,56,158.626742
55.918688,13,158.725511
45.17696,42,158.879277
-53.749735,400,159.306681
35.664218,136,159.530132
41.773724,19,159.658175
63.643755,19,159.774347
25.838773,94,159.926275
29.737328,20,160.019501
40.000602,168,160.256008
59.64158,142,161.742111
-17.2336,192,162.16338
44.286367,45,162.385468
14.859394,110,162.621227
46.848668,33,162.746741
31.790983,205,163.023652
23.84088,42,163.128312
29.944722,58,163.274319
-5.212877,68,163.416687
33.115166,26,163.529232
8.857187,145,163.74681
47.732995,38,163.861532
22.345175,134,164.063842
-18.668548,400,164.498823
20.033392,118,164.691371
25.481149,272,165.072998
11.400383,104,166.481484
22.789424,160,166.772523
41.955836,59,166.904552
48.026635,149,167.129261
12.684567,80,167.295182
10.625896,322,167.701104
42.519022,36,167.816613
5.352084,146,168.048966
45.32292,90,168.239022
28.836315,87,175.464768
52.522585,17,175.579411
31.574023,71,175.735922
74.268493,47,175.85027
46.34891,19,175.972498
-6.11598,195,176.288169
56.27402,81,176.498044
19.05228,72,176.743934
29.947221,39,176.888909
42.610088,51,177.074495
35.196885,150,177.303605
73.091204,109,177.502275
-7.299154,362,179.194938
29.696222,80,179.372271
60.283705,52,179.513125
39.303153,19,179.637051
28.650555,31,179.754563
49.032662,70,179.908755
47.009066,189,180.211451
41.789909,39,180.351101
30.09402,128,180.554499
-9.872867,400,181.042723
29.197859,56,181.184514
53.770042,42,181.307423
37.782995,151,181.520137
15.232195,70,181.670754
44.560282,39,181.806752
71.957555,75,181.974598
16.737218,127,182.177567
14.514369,194,183.951617
56.847999,54,184.099548
53.94655,210,184.407187
20.303083,110,184.592052
48.854564,139,184.818475
39.450446,36,184.951232
38.005708,183,185.215296
-24.572994,400,185.689156
34.808553,76,185.833926
20.353953,76,186.016572
13.493726,113,186.211665
12.978009,43,186.366224
10.061755,120,186.554784
18.133534,95,186.724594
27.680703,42,186.85337
28.892528,291,194.184402
46.863757,70,195.749202
15.903581,41,195.921853
49.981797,77,196.095521
22.363795,171,196.333603
49.543445,79,196.510376
37.670316,74,196.673824
27.498356,90,196.850826
33.007978,148,197.093857
38.784438,106,197.287492
34.018549,51,197.429224
20.16195,111,197.624914
44.318485,120,197.841674
38.805661,87,198.019277
44.401092,24,198.117207
31.838261,143,198.34317
26.621093,73,198.503375
45.649376,168,198.750728
47.111399,37,198.867958
34.842978,65,199.009815
27.767109,67,199.149538
24.406673,86,199.320849
22.599351,279,200.896515
27.704687,51,201.075699
60.271711,39,201.20251
45.162681,37,201.349825
40.994535,147,201.578623
40.045541,147,201.813398
17.804084,104,202.008921
73.100382,41,202.130631
-5.634486,159,202.37894
16.308338,164,202.620109
32.097203,58,202.754843
18.888061,193,203.039919
8.734998,108,203.23367
-0.208711,124,203.607854
33.139638,83,203.966844
48.910298,78,204.322259
79.714835,18,204.515306
90.236483,75,204.772252
-6.298661,261,205.228096
15.573983,49,205.443625
8.625346,178,206.985306
59.116933,55,207.123598
33.382757,98,207.30134
38.908347,101,207.521728
53.527196,127,207.784068
28.669939,57,207.928035
14.369067,143,208.154932
40.291835,53,208.330774
61.590177,65,208.561278
-47.318939,125,216.859252
9.386636,184,217.339063
46.564149,48,217.556427
17.208469,136,218.016364
15.911272,146,218.371426
56.66447,71,218.618005
27.881493,69,218.850896
52.162562,63,218.990007
63.028421,18,219.097509
38.12393,101,219.283279
20.19766,171,219.549825
41.782542,81,220.949875
27.190537,148,221.212154
35.016528,163,221.461936
38.313668,56,221.608288
15.927264,243,221.923684
48.015827,101,222.104969
27.477045,179,222.366751
62.785061,54,222.50832
3.154715,263,222.836845
12.292007,58,222.976437
65.554849,42,223.097066
67.322649,60,223.239926
25.043538,56,223.380693
41.450972,221,223.923792
39.258772,102,224.124654
45.911814,90,224.313435
40.69704,42,224.445019
45.061474,36,224.588725
32.009894,177,226.06266
41.473569,89,226.232798
39.680687,285,226.607253
36.944421,260,226.949346
46.887617,22,227.062441
48.782837,105,227.261819
46.768467,58,227.398755
20.758315,181,227.675478
57.697,43,227.804047
56.799845,95,227.991228
51.948927,154,228.264933
10.834911,32,228.362112
51.93701,99,228.56795
28.303347,52,228.702822
23.473309,119,228.914183
45.280632,160,236.247463
14.30849,73,236.403021
31.883042,54,236.514084
42.158182,94,236.67599
49.640777,41,238.213497
26.554427,73,238.408726
60.244906,29,238.530274
67.138269,34,238.636332
64.158697,47,238.759576
51.259054,44,238.884392
54.794702,76,239.043339
37.99852,138,239.263067
27.151926,233,239.576313
35.858822,107,239.771264
28.256449,161,240.018358
38.029291,225,240.316907
35.880036,144,240.576348
49.797798,73,240.739834
67.523523,86,240.912792
3.189582,207,241.206768
25.220363,161,241.459381
58.319276,151,241.72166
38.845844,66,243.10663
41.166608,81,243.308897
15.654096,136,243.517614
50.941845,29,243.629846
66.519873,29,243.739288
40.815114,116,243.944418
10.991173,195,244.225226
54.107266,67,244.3706
13.238725,147,244.604468
26.788326,148,244.837798
36.389661,173,245.0855
27.240535,108,245.278908
-13.040901,276,245.757656
54.414537,28,245.885285
-9.468065,400,246.344567
55.213807,105,247.756768
35.733401,388,248.284155
56.485943,91,248.47205
39.543064,96,248.642776
-24.136323,400,256.106598
35.00235,43,256.231282
47.241586,215,256.547436
61.187265,20,256.646561
25.538731,280,257.162259
65.42239,69,257.314391
40.835736,86,257.521426
26.789793,259,257.854601
66.745051,32,257.973342
60.832769,47,258.095217
36.338518,47,259.474679
37.115406,154,259.753512
49.094616,33,259.886772
-4.752435,400,260.361847
76.78926,181,260.623286
41.099206,59,260.758725
26.569739,192,261.027081
42.533338,60,261.183506
51.297109,56,261.321335
64.902693,144,261.538344
49.366475,53,261.679172
31.261974,187,261.958545
32.17419,281,262.307372
48.587975,236,264.148374
47.198178,84,264.446683
32.183512,290,264.929504
29.630169,106,265.111742
75.31837,19,265.231417
-4.957774,342,265.686141
73.74228,197,265.947145
19.072773,50,266.090002
15.938191,355,266.524405
42.049318,90,273.76209
32.399249,80,273.916828
38.825541,25,274.03539
52.880952,132,274.252632
13.224854,174,274.519197
28.548774,78,276.116179
69.013375,32,276.248843
64.493365,91,276.490123
31.451827,56,276.714809
34.408633,252,277.373375
36.138868,109,277.624308
38.395345,88,277.786427
37.143388,46,277.925467
4.311211,210,278.247376
52.454017,72,278.39458
54.318952,132,278.624319
34.523691,21,278.716127
33.903158,44,278.839
52.347403,190,279.092884
31.184937,29,279.206083
38.424928,74,279.387372
65.653236,132,279.597051
58.776268,43,279.746811
65.839403,60,279.885656
27.678921,393,281.554693
69.449934,63,281.720573
57.793365,52,281.853391
47.320954,115,282.052237
56.493438,93,282.228143
54.02055,184,282.494811
40.006522,42,282.606775
37.346746,32,282.723073
25.09151,139,282.936625
24.393594,54,283.072477
63.705264,82,283.255588
33.751512,113,283.46108
25.610059,294,283.829419
-4.669432,126,284.036344
33.267343,120,284.252144
44.118841,116,284.475585
37.027967,39,284.597635
60.36049,32,284.705419
56.913458,103,284.877643
44.928977,67,285.012418
38.774562,225,286.535379
48.754794,174,286.787733
34.409389,30,286.898971
21.660505,200,294.538677
30.079571,71,294.705131
19.972443,199,294.962339
41.608183,43,295.089298
61.233703,50,295.23053
48.780834,28,295.329839
55.442773,50,295.459938
66.731522,39,295.713503
66.935071,58,295.87823
5.882056,75,296.076238
32.361251,49,296.216813
29.565767,74,296.37582
44.643671,155,296.657406
24.219661,72,296.806059
24.787783,195,297.0852
38.010711,107,297.303606
31.55238,92,297.461089
51.686701,31,297.560314
46.862448,94,297.727497
20.914095,181,299.221035
45.94019,44,299.363642
53.782473,33,299.503437
59.837826,198,299.788407
23.188777,157,300.020423
34.040206,60,300.180205
2.348538,116,300.396546
67.514394,72,300.531008
33.227735,354,300.985443
67.877674,99,301.170524
57.651425,61,301.340997
16.862683,121,301.543113
46.423815,70,301.691386
59.728013,65,301.846853
11.975432,133,302.056988
55.074237,90,302.230016
31.924934,134,302.465298
56.785743,43,302.58725
26.332665,357,304.324423
54.317341,86,304.506017
36.428799,111,304.704302
61.503836,75,304.849451
73.875735,45,304.991846
24.90529,94,305.151255
-21.041158,400,305.645258
36.929314,52,305.779191
43.225868,159,306.007831
46.19928,226,312.946661
38.637532,178,313.199204
59.900751,46,313.317524
72.621052,60,313.447851
45.533157,108,313.63782
57.122301,66,313.8293
30.470523,80,314.052609
32.610502,74,315.465774
51.478782,145,315.719883
14.612076,64,315.864481
63.365417,95,316.028367
