#{"t_start": 1775332093.6458802, "env_id": "None"}
r,l,t
69.448432,93,86.943084
48.929749,59,87.119718
89.463176,32,87.27247
80.130527,22,87.392701
64.145105,139,96.529273
56.775669,153,96.839009
53.543014,72,97.024764
103.585466,37,97.163886
86.389126,35,97.318696
65.468946,66,97.610692
17.363992,221,98.127294
54.81013,59,98.40262
48.904059,91,98.691391
102.443592,29,98.89591
101.251356,51,99.222265
60.056189,63,99.41113
97.300159,74,99.645442
34.595138,200,100.025445
93.670886,49,100.179716
67.301493,103,100.456977
48.44195,99,100.71299
56.097001,58,100.895139
52.16236,69,101.087662
58.020694,89,101.321769
81.306492,48,101.478687
86.80648,37,101.655001
82.068632,62,101.849252
109.175656,32,101.980446
78.853524,67,102.174667
51.78915,76,102.388229
113.988067,33,102.544785
57.279025,61,102.725091
122.256969,26,102.862844
77.996428,45,103.004518
66.228408,25,103.119074
58.935777,30,103.262447
49.714107,68,103.471538
19.935531,137,103.775405
88.84753,49,104.189283
58.013651,61,104.472982
102.22204,52,104.633477
73.487598,70,104.8486
59.574188,68,105.0473
65.506721,39,105.174121
13.581317,206,105.591263
61.255112,43,105.7897
58.314371,39,105.922197
56.414181,55,106.111796
73.394344,53,106.283925
78.498564,60,106.496222
58.654711,96,106.74353
58.57256,73,106.922669
65.021727,50,107.106227
67.566444,47,107.258857
62.931835,60,107.497541
66.11398,77,107.709476
58.036836,50,107.867845
79.732726,85,108.062043
87.481493,34,108.216435
85.078037,38,108.364601
80.594137,26,108.514094
57.287137,103,108.758519
97.420728,42,108.930793
109.281685,56,109.102777
44.625358,140,109.396867
78.857226,52,109.575812
28.126503,150,109.886625
97.915365,48,110.03768
84.589899,18,110.172122
64.38927,67,110.358456
82.004255,69,110.589144
100.335206,45,110.804127
48.525045,75,111.005427
78.139653,56,111.179244
69.070983,47,111.357379
42.142723,58,111.544708
51.78922,95,111.781822
27.867396,173,121.42684
56.817262,43,121.625139
57.706836,28,121.781474
81.770579,54,122.248611
49.253565,62,122.443211
97.105228,48,122.70058
51.037002,94,123.052679
57.432207,43,123.201461
92.918948,52,123.385453
46.805706,159,123.969535
59.761418,60,124.149302
91.609431,17,124.269936
46.865976,123,124.571788
79.094504,49,124.721281
30.966747,140,125.029722
92.648962,29,125.17794
55.086343,56,125.366108
90.964791,15,125.492606
74.136178,60,125.668574
71.146361,140,125.959725
93.555258,45,126.109623
88.806944,26,126.246658
90.251421,58,126.43869
122.295786,19,126.565743
39.592292,91,126.809233
64.429107,65,126.995587
82.773664,43,127.194827
66.236715,31,127.412379
82.246219,33,127.657883
58.184894,51,127.868612
60.548559,46,128.032259
94.514109,81,128.239263
83.73246,46,128.429911
44.699762,78,128.617836
97.467169,33,128.77811
62.124217,39,128.936663
84.264055,40,129.090371
83.759167,24,129.236181
101.622633,54,129.416174
58.796427,48,129.591977
77.401135,42,129.732635
43.850514,148,130.018201
65.47003,63,130.188306
65.036046,27,130.346785
66.151928,45,130.510733
106.425941,32,130.666219
67.519706,29,130.835784
87.560353,28,131.001258
124.034657,38,131.145833
86.389855,45,131.309739
67.172089,44,131.462184
43.056831,60,131.645787
113.806155,22,131.794052
77.871593,55,131.956547
135.365808,29,132.073824
52.834392,66,132.252442
86.983821,48,132.409036
71.765483,54,132.621472
82.423122,82,132.846058
85.944271,72,133.068918
107.724775,46,133.223613
97.709692,34,133.408024
25.058166,143,133.844569
88.423667,29,134.006594
68.871665,60,134.179827
83.26565,53,134.397493
44.261432,89,134.807805
48.323891,88,135.027195
105.30271,32,135.225189
67.535571,26,135.422543
57.055958,74,135.819803
55.750619,106,136.106485
59.477299,43,136.264609
97.131088,68,136.460948
50.637096,44,136.625876
29.78744,141,137.059694
55.775215,57,137.341873
58.452944,80,137.663189
126.161635,30,137.921798
74.882625,63,138.187339
57.293962,88,138.455407
95.048914,31,138.592415
63.02394,30,138.769375
70.60966,66,139.103087
101.463419,32,139.253719
73.812933,53,148.948364
52.377583,57,149.125403
107.866897,31,149.267283
66.896244,32,149.400577
96.797816,39,149.589231
97.643486,38,149.731386
128.438465,28,149.868655
84.796972,54,150.189508
40.163715,132,150.908396
102.054758,44,151.153351
52.215461,50,151.314548
138.946145,24,151.453087
71.069646,72,151.664865
32.926456,278,152.159256
50.284096,63,152.329779
123.636654,25,152.46235
59.148026,31,152.612375
63.646416,63,152.812252
56.758488,38,152.969719
58.379927,76,153.179509
105.57935,42,153.355304
40.890162,85,153.549093
63.809187,21,153.70903
49.425076,42,153.882298
96.647149,33,154.022678
74.696078,58,154.202635
60.731892,39,154.360909
70.401341,24,154.489158
76.829042,68,154.715937
82.191839,46,154.885333
106.406799,19,155.021584
106.711761,31,155.168359
94.302621,35,155.310412
61.44893,66,155.502442
65.086235,81,155.708672
67.706084,75,155.906869
89.316304,47,156.086361
96.268634,34,156.243093
66.615151,39,156.419973
127.020375,20,156.556875
83.646404,49,156.746198
60.134508,27,156.893669
61.510126,112,157.133811
84.274478,61,157.330422
80.765341,22,157.500571
65.955396,51,157.661624
64.421344,40,157.827994
58.658941,50,157.994416
76.985973,29,158.125247
82.104429,51,158.307245
50.398638,63,158.50356
107.172565,67,158.716635
46.192102,52,158.910434
27.534095,246,159.59008
70.39267,34,159.726749
87.603342,61,159.935558
87.219379,17,160.056313
69.556155,22,160.174136
97.809575,19,160.300107
97.420965,40,160.466038
103.158706,39,160.617054
51.72729,53,160.769634
100.365479,24,160.900483
111.798295,44,161.062519
97.959364,31,161.200824
90.690155,25,161.364945
61.179502,40,161.532146
110.379789,25,161.675305
73.669885,37,161.824299
61.472432,30,161.957709
59.693392,31,162.084759
58.597059,42,162.24743
98.179084,17,162.395751
89.643966,58,162.575215
73.414452,35,162.732049
97.631609,39,162.885011
87.091124,26,163.017597
58.989241,65,163.202957
55.48,40,163.368023
68.50776,49,163.547555
63.087904,52,163.783792
67.54543,16,163.913772
85.648269,13,164.04062
62.011778,50,164.213391
79.843407,45,164.355947
69.640724,32,164.530784
64.450376,50,164.708357
83.403255,23,164.835672
83.041875,47,164.987128
106.726306,18,165.109631
103.604607,47,165.287586
68.027625,21,165.422263
59.93279,63,165.637352
49.009378,50,165.800826
87.591076,59,165.963585
56.982016,43,166.108401
90.452608,81,166.306611
53.452506,91,166.544677
69.454505,21,166.666085
61.971576,34,166.813458
76.125451,41,167.007806
104.745411,27,167.136807
80.9488,30,167.288619
60.698216,38,167.426092
59.802691,46,167.633137
68.127563,106,177.025238
108.459125,18,177.134017
57.012003,50,177.323366
51.242434,57,177.490634
97.668781,31,177.649007
54.13187,76,177.878356
73.756228,98,178.29011
84.443193,37,179.014504
72.109952,51,179.275608
47.768926,41,179.533854
54.776427,71,179.734586
62.455511,31,179.884885
79.337711,28,180.000488
72.815171,46,180.120317
77.387358,39,180.259156
68.287295,22,180.389042
52.688171,30,180.541245
83.436404,63,180.730475
79.346647,59,180.906175
107.738896,20,181.051552
109.419421,37,181.200207
76.122857,99,181.452766
74.476461,38,181.606836
86.869564,55,181.786159
90.058123,41,181.934762
93.983615,39,182.084759
58.377568,35,182.220218
60.000295,64,182.434847
80.747757,45,182.624756
84.465803,50,182.788531
79.06853,35,182.943505
86.945157,51,183.126986
67.765337,30,183.260454
70.286316,35,183.428028
76.03692,66,183.641115
90.107414,40,183.800223
58.739185,97,184.033534
63.276942,37,184.165729
98.334253,42,184.336428
45.951997,120,184.608947
86.888804,15,184.738411
59.249063,48,184.907877
63.630789,14,185.008917
57.477337,74,185.210532
71.073512,65,185.396925
64.1861,63,185.60135
64.701064,37,185.752334
60.870494,69,185.94945
66.387629,39,186.095338
59.478847,86,186.325536
80.371348,44,186.484033
52.894539,108,186.76713
90.433615,49,186.93921
73.317153,27,187.066974
52.368906,47,187.273924
87.549385,39,187.428671
63.981707,49,187.604773
68.756463,65,187.800628
59.509008,66,188.007496
50.159189,55,188.184506
98.189206,29,188.319841
93.262679,50,188.492514
58.314404,37,188.65614
78.824254,35,188.820649
68.289614,82,189.026835
56.996054,41,189.171957
109.838989,46,189.372043
33.860553,101,189.612624
50.699083,48,189.807822
75.295955,45,189.94562
94.746797,35,190.080008
69.752484,87,190.306279
50.616334,70,190.493663
51.089265,56,190.660885
90.546147,25,190.805731
92.796632,49,190.949662
82.778148,45,191.097459
66.670245,60,191.291989
102.49945,43,191.463154
81.729663,42,191.638325
56.661771,50,191.797251
122.747291,20,191.916845
72.169121,37,192.078183
82.969847,46,192.259304
67.881704,44,192.416625
85.415853,54,192.592841
80.967188,42,192.754998
67.016675,40,192.889969
101.752157,35,193.011981
57.776268,33,193.166368
79.011682,50,193.375278
91.188109,30,193.507093
98.231322,68,193.988268
71.429165,97,194.221111
58.641464,79,194.433774
101.528799,51,194.619812
29.193687,264,203.769461
65.916211,14,203.948887
62.317473,61,204.317091
85.43371,56,204.723856
73.18632,28,204.969537
53.936163,51,205.466372
81.030243,57,205.912046
76.464942,51,206.126422
122.648452,38,206.42971
75.366008,77,206.640488
77.531705,42,206.829615
106.305813,16,206.941598
70.038448,40,207.090767
96.872092,20,207.215509
59.877441,83,207.446186
62.311019,30,207.579619
55.284542,42,207.742716
98.777284,32,207.890829
96.795293,57,208.067669
58.842346,71,208.279258
119.427395,41,208.664489
87.388503,26,208.807204
64.559053,37,208.964275
83.203632,40,209.112781
82.676063,27,209.268373
63.713321,123,209.550027
82.490483,32,209.677744
75.455407,53,209.855476
58.844646,66,210.037487
77.237967,37,210.155843
67.523848,23,210.294481
53.899802,59,210.490174
26.263239,257,210.969766
58.080933,40,211.129105
63.270487,49,211.322345
60.676093,60,211.523497
118.940425,32,211.669285
92.074083,19,211.783152
51.792083,64,211.975289
80.745363,95,212.185676
89.52221,52,212.365705
88.470219,61,212.552899
52.624737,64,212.822356
57.420469,64,213.19255
65.336749,74,213.400354
82.588301,67,213.608547
52.601223,105,213.853645
61.152282,49,214.008705
34.446371,148,214.307981
94.063716,52,214.500376
56.689587,89,214.757006
82.455636,46,214.907994
78.743202,37,215.053558
69.559973,39,215.21868
71.3699,57,215.393239
68.714041,29,215.535002
87.972477,17,215.659561
96.382643,52,215.821338
85.1837,30,215.954546
49.473987,99,216.18644
77.701727,87,216.432144
77.0679,76,216.650069
127.206981,24,216.80034
45.705219,176,217.150835
58.354707,38,217.302154
59.549331,45,217.491448
97.117548,25,217.616996
49.549678,82,217.829
15.109153,205,218.223188
61.866662,108,218.490559
62.838297,48,218.66901
66.667239,41,218.845848
64.535137,78,219.08387
116.230632,46,219.233969
60.940262,44,219.403631
148.290638,26,219.554471
103.369512,33,219.71989
58.286744,35,219.864113
77.038871,34,220.017291
93.360427,72,220.215876
108.717068,90,220.448237
123.649115,28,220.603562
85.278689,37,220.755385
82.005796,44,220.918866
99.521343,32,221.069381
58.090993,38,229.584296
76.162757,46,229.740592
56.620833,80,229.948337
124.487745,23,230.077713
87.664861,23,230.218676
92.762001,47,230.369829
41.99388,121,230.73696
76.865181,47,230.989438
86.256251,43,231.15103
80.666246,78,231.472337
127.698295,13,231.672355
70.091097,94,231.964342
62.992963,67,232.142653
74.045235,36,232.292664
63.800108,120,232.6024
91.197057,33,232.772307
76.434965,145,233.107761
71.510067,57,233.29342
97.586645,43,233.467333
108.550691,26,233.616733
75.704969,79,233.849416
54.512544,58,234.024059
68.880551,27,234.138277
63.338251,38,234.307302
60.663842,51,234.507752
45.594334,86,234.777434
44.742107,112,235.038393
59.075424,59,235.217261
71.944274,66,235.413651
71.902111,90,235.648893
54.731658,63,235.834652
76.673772,77,236.055516
105.061724,38,236.200311
89.610127,43,236.344249
69.413235,38,236.501682
66.526836,38,236.67052
72.037788,139,237.244005
56.209346,38,237.39393
77.009936,29,237.5368
92.973709,26,237.679533
79.754593,71,237.878024
101.367693,21,238.009228
58.499505,74,238.221258
119.400595,34,238.361937
103.566478,26,238.485293
62.116034,79,238.709323
80.807323,127,239.187782
78.408584,55,239.346398
72.209715,48,239.53213
57.123802,74,239.748063
77.501911,48,239.94834
57.813843,68,240.135377
55.372554,70,240.336679
71.334997,59,240.508649
35.480506,113,240.783693
68.864599,109,241.018676
133.693114,13,241.155061
51.213624,70,241.375591
74.41777,108,241.612556
88.179327,30,241.776574
84.343766,31,241.910689
98.333114,67,242.085493
91.216714,76,242.299844
116.015547,36,242.459414
76.152336,35,242.619782
99.945969,85,242.893394
50.029094,69,243.086292
56.53584,77,243.294483
131.205865,30,243.444377
62.121994,69,243.638268
86.059702,26,243.797034
121.53177,26,243.947918
127.679084,22,244.060693
88.292768,25,244.196245
85.446509,19,244.316103
85.106777,40,244.500479
87.274941,64,244.68264
84.068038,54,244.90833
73.548042,98,245.220426
61.513655,81,245.460992
94.288004,76,245.682692
87.874424,42,245.860886
74.293166,33,245.999356
56.527,53,246.152147
56.966038,32,246.352274
106.870202,45,246.597038
54.662051,66,256.310052
56.577193,29,256.465455
66.047462,43,256.663097
84.689465,35,256.835619
94.597098,33,256.991501
67.689163,33,257.139448
73.788702,38,257.313252
78.371297,60,257.9329
112.231083,10,258.173576
93.257507,54,258.546129
93.911639,58,258.835416
78.975335,25,259.051551
62.118079,62,259.354218
59.78992,34,259.50559
73.711508,95,259.788147
48.32235,68,259.971161
97.486689,63,260.15672
80.976944,49,260.330528
64.717117,125,260.644801
86.556373,59,260.962907
100.921255,21,261.100027
75.682609,51,261.291145
62.469902,63,261.487662
85.609011,48,261.657404
45.323946,76,261.875368
87.924863,25,261.991173
65.352109,88,262.242299
55.743263,115,262.532364
62.601309,31,262.682623
63.174995,65,262.899318
105.007768,31,263.032097
55.515549,73,263.233792
31.105187,245,263.751274
79.869979,31,263.906932
99.3009,30,264.030258
61.589936,51,264.177164
55.988224,100,264.447209
63.130516,61,264.628602
88.850757,66,264.845952
66.063672,77,265.061812
83.344961,25,265.170457
122.956966,37,265.334603
67.242014,23,265.466481
127.304286,16,265.595391
95.955888,31,265.778476
64.977311,28,265.925051
73.207513,115,266.192117
77.967422,52,266.346415
97.86555,45,266.535817
44.733406,92,266.793882
93.600839,72,267.228283
85.998009,41,267.384679
137.498959,36,267.532421
67.880088,66,267.781405
44.438035,153,268.115788
64.510149,51,268.27652
110.70518,35,268.448554
83.140185,64,268.639869
66.400595,120,268.956559
63.860439,71,269.151315
74.683322,52,269.358469
83.05458,38,269.525259
50.357474,76,269.732687
52.137939,137,270.063064
78.080357,76,270.278631
76.966281,161,270.644646
77.922364,93,270.893106
53.28803,90,271.122743
110.31649,25,271.254637
49.431092,89,271.501092
79.476793,19,271.65273
80.313926,73,271.8952
89.528723,30,272.036034
79.358626,57,272.23877
90.633654,54,272.434085
115.152889,46,272.592842
91.97849,17,272.723022
79.612369,40,272.888113
50.989888,115,273.146755
80.698639,26,273.292367
101.231392,27,273.443586
79.545193,74,273.670819
80.025508,32,273.829298
83.56298,35,283.53313
79.426178,89,283.809216
56.344183,102,284.05351
47.156179,91,284.27446
79.468784,76,284.472665
72.683587,52,284.792468
69.942624,45,285.017739
50.549155,121,285.396266
43.791009,102,285.800666
65.551642,88,286.054717
96.243616,45,286.232013
116.71896,35,286.39707
122.685818,34,286.557275
85.04786,95,286.813507
110.192156,26,286.945436
107.034429,38,287.093974
101.199198,42,287.257697
78.613212,43,287.450871
119.781709,43,287.638989
122.607743,30,287.774657
100.59905,41,287.938813
75.318382,85,288.172096
75.571052,59,288.369779
106.062561,28,288.525201
64.693907,65,288.754716
38.498384,111,289.046715
98.822463,31,289.197026
101.082908,30,289.323398
123.428692,46,289.495064
84.361963,36,289.664645
75.829544,36,289.837516
61.105884,45,290.022857
87.482025,15,290.155595
63.945293,43,290.324985
74.015418,37,290.512328
74.49529,61,290.701047
88.122833,21,290.828933
77.424022,59,291.028326
