#{"t_start": 1774650186.748479, "env_id": "None"}
r,l,t
-29.355444,21,0.060439
-28.356165,47,0.13375
-57.74435,57,0.212883
-47.659902,69,0.285081
-94.317784,73,0.382727
-56.599711,31,0.436638
-37.856724,53,0.506252
-35.85632,73,0.611175
-45.324341,51,0.667708
-43.700839,49,0.719398
-42.667083,82,0.810846
-36.66242,61,0.886289
-74.045238,90,0.985585
-65.166771,23,1.014525
-94.878041,143,1.154971
-28.931,67,1.232351
-13.406572,29,1.266219
-82.083227,50,1.319217
-50.43091,32,1.371368
-85.123561,139,1.562645
-70.210453,73,1.683276
-44.032719,35,1.725644
-26.228776,23,1.754538
-64.051213,65,1.827703
-13.783847,49,1.894753
-69.652117,42,1.942705
-58.653483,37,1.982664
-5.602464,40,2.027947
-64.992733,47,2.080654
-57.590435,135,2.216968
-51.971589,86,2.305393
-47.831039,21,2.333149
-52.73065,32,2.375691
-49.295219,47,2.432956
-72.618437,46,2.484608
-11.965639,45,4.400826
-19.274352,24,4.442388
-53.681066,68,4.524001
-20.153463,30,4.576218
-71.763183,43,4.626724
-67.890422,61,4.695945
-61.033577,52,4.755063
-71.521915,119,4.910633
-53.978031,20,4.953134
-59.35181,78,5.064385
-81.364752,52,5.125545
-47.262792,116,5.24834
-73.246294,23,5.277045
-85.684005,103,5.37921
-59.320069,27,5.414144
-49.057164,49,5.487471
3.787227,38,5.533982
-52.519703,46,5.582747
-29.59879,28,5.615193
-34.320109,90,5.713186
-67.809474,52,5.774957
-95.67619,127,5.932285
-70.712575,51,6.0295
-54.435285,121,6.179789
-85.042623,84,6.27732
-52.009829,25,6.311436
-53.618822,131,6.43979
-67.453509,48,6.505946
-56.384128,92,6.605905
-30.672576,82,6.691796
-20.726869,66,6.765779
-34.200924,53,6.82875
-51.032639,39,8.796924
-74.266836,43,8.854125
-38.458978,91,8.968021
-72.350566,120,9.102514
-50.01563,31,9.142567
-74.400998,70,9.239377
-27.038543,100,9.390753
-75.630724,121,9.525596
-40.810398,56,9.597621
-69.064826,98,9.699031
-54.426081,13,9.720082
-42.21636,39,9.770736
-70.525634,47,9.828447
-63.291045,17,9.853755
-78.050691,32,9.89449
-13.107239,30,12.441634
-50.889028,17,12.478997
-27.453436,58,12.573281
-5.508125,28,12.621559
-62.358427,78,12.738134
-51.071166,59,12.803152
-32.807975,108,12.930142
-60.793685,21,12.95817
-70.206069,19,12.985404
-57.789134,41,13.028776
-48.130966,52,13.099977
-16.91566,32,13.139483
-37.066383,45,13.211023
-99.736461,150,13.387561
-15.582541,27,13.419324
-17.35123,21,13.44738
-48.536869,63,13.522942
-67.317063,134,13.717164
-25.118156,46,13.805283
-28.925774,34,13.852488
-42.755069,18,13.876599
-30.262962,72,13.954509
-32.917602,50,15.869172
-49.697073,116,16.017843
-14.328552,66,16.0906
-59.324992,95,16.190259
-51.830303,97,16.300404
-37.87085,35,16.341165
-41.652437,65,16.414454
-38.750319,52,16.469713
-14.646479,34,16.505862
-72.163098,64,16.57582
-89.771631,88,16.67673
-25.44866,52,16.766895
-49.163552,61,16.873768
-35.806325,39,16.935702
-50.069034,23,16.965402
-51.520049,55,17.023057
-20.809668,79,17.107109
-49.041865,31,17.146711
-41.746965,137,17.283091
-62.58779,49,17.353581
-51.421648,47,17.403172
-52.001299,60,17.471784
-66.793556,19,17.496384
-50.221244,123,17.618962
-70.402678,62,17.689183
-65.220623,55,17.762743
-53.683916,45,17.849804
-45.494385,140,18.036832
-42.46872,62,18.102533
-88.759681,150,18.260703
-38.846245,62,20.187152
-79.926162,147,20.35394
-21.760996,59,20.432216
-76.542416,118,20.555785
-35.728157,76,20.635337
-22.769038,63,20.699248
-51.90027,51,20.756984
-88.377296,68,20.83042
-31.547297,31,20.893155
-21.005255,45,20.97474
-17.776573,35,21.034875
-16.500483,150,21.220579
-41.844879,31,21.262893
-62.980152,150,21.415156
-55.145436,45,21.474142
-50.169623,60,21.541197
-81.95122,120,21.675097
-56.529425,27,21.71142
-53.676059,53,21.768458
-47.004401,64,21.840764
-51.754653,71,21.917283
-32.043833,21,21.962572
-4.21467,81,22.080088
-57.413528,69,22.190097
-90.902792,80,22.278595
-57.503074,40,22.324177
-46.927094,64,24.829114
-64.586759,23,24.862503
-81.339719,76,24.94459
-64.027539,58,25.013028
-93.194233,150,27.079162
-76.719448,150,27.242292
-40.130334,95,27.345778
-34.868551,91,27.461926
-47.784412,55,27.539257
-21.516783,69,27.654109
-51.773005,65,27.733634
-13.426305,104,27.840388
-9.630624,11,27.856192
-66.326902,143,28.001524
-47.117048,107,28.122231
-50.424178,36,28.169065
-83.239969,109,28.281782
-55.15283,107,28.39331
-64.355824,47,28.445828
-17.738431,40,28.492493
-52.510628,44,28.556986
-69.084649,39,28.622902
-34.185083,78,28.745557
-63.97731,150,28.910279
-39.647783,57,28.972811
-77.639898,150,29.12004
-47.186573,150,29.281165
-59.931361,20,29.304836
-51.105896,72,31.868294
-63.403791,104,32.080201
-57.48388,71,32.221217
-32.177211,40,32.308937
-74.905333,72,32.428452
-46.185809,27,32.475959
-51.250868,21,32.515142
-57.462225,35,32.571878
-22.36708,107,32.721225
-71.052458,150,32.963696
-54.385426,141,33.171593
-63.959084,150,33.342322
-73.28324,150,33.513933
-33.328477,45,33.564039
-58.43066,67,33.632475
-43.337873,150,33.813594
-85.733241,76,33.921901
-54.639863,70,34.037614
-42.156523,9,34.066653
-52.673864,60,34.136165
-62.618548,65,34.211554
-61.27305,70,34.286695
-76.960899,136,34.439802
-58.146714,150,34.599349
-63.207944,150,37.055377
-22.039138,76,37.136917
-32.617407,150,37.292629
-54.855701,23,37.321414
-55.400105,150,37.500783
-80.447459,37,37.560546
-71.089717,82,37.660057
-53.159362,63,40.130996
-72.495584,150,40.282788
-58.53956,105,40.393918
-43.956346,50,40.45469
-61.048436,64,40.536888
-50.848649,56,40.597924
-40.4041,100,40.701232
-85.080101,134,40.888284
-36.613846,34,40.943964
-73.27728,82,41.050954
-56.58998,68,41.13019
-53.51686,143,41.274967
-31.63118,85,41.363607
-12.533795,28,41.394362
-49.360745,150,41.553467
-46.713123,83,43.560014
-11.646064,40,43.617411
-55.3672,124,43.763489
-21.513553,100,43.875531
-61.671797,138,44.038102
-52.720871,23,44.075521
-27.740968,37,44.140118
-62.790799,104,44.275537
-47.711344,145,44.427853
-41.170845,72,44.507676
-28.26716,150,44.673029
-52.899592,72,44.746129
-49.396742,75,44.826813
-52.625684,48,44.878438
-55.531738,68,44.947186
-40.701474,150,45.119997
-35.410173,34,45.246109
-29.596283,101,45.403684
-31.630012,128,45.538619
-22.684135,87,45.640306
-26.404515,103,45.754328
-50.284957,150,45.907208
-45.183684,111,47.937087
-64.467302,115,48.088468
-71.606942,150,48.261842
-43.877321,80,48.348174
-22.601149,116,48.49109
-76.904464,42,48.568275
-10.115727,79,48.68301
-33.534201,47,48.758363
-43.311357,74,48.838891
-8.86086,50,48.89017
-23.234478,150,49.042325
-31.848739,136,49.180335
-40.557567,150,49.338611
0.327574,62,49.40753
-47.747312,150,49.57788
-43.776035,48,49.645729
-58.798507,36,49.70067
-37.758883,150,52.323842
-33.038534,80,52.408167
-59.885112,65,52.482209
-43.632626,77,52.565144
-14.977306,106,52.68146
-6.282204,80,54.732415
-30.84234,123,54.922664
-69.974815,66,55.02777
-48.177287,150,55.19864
-49.577103,150,55.350605
-3.595186,101,55.466005
-25.495237,150,55.619694
-30.571311,96,55.719767
-30.87911,150,55.914422
-29.504077,150,56.138821
-68.381262,83,56.239378
-40.701177,85,56.327614
-54.087845,150,56.489727
-18.278516,67,56.566696
-54.355687,19,56.591451
-51.881939,150,56.744494
-57.076776,131,56.887723
-47.033121,150,57.082227
-28.255135,81,59.023042
-51.805635,150,59.199548
-52.580888,74,59.294625
-67.670429,149,59.485583
-41.760201,150,59.671465
-20.228288,115,59.79197
-45.644182,132,59.924289
-43.346107,150,60.083714
-68.668758,44,60.136478
-50.714663,121,60.260289
-33.797235,150,60.43835
-55.443377,32,60.487723
-39.355598,66,60.60475
-45.28587,150,60.763441
-36.386216,145,60.912174
-49.010261,150,61.095752
-49.319981,123,61.224343
-49.214491,76,61.305483
-29.45258,150,63.317043
-29.253738,105,63.429497
-12.130494,150,63.646037
-26.772634,150,66.216541
-12.76935,123,66.339728
-64.43721,117,66.464463
-31.069428,145,66.623107
-34.943991,76,66.72011
-36.470003,150,66.928248
-22.138176,132,67.096956
-14.13568,69,67.172549
-41.182322,150,67.323364
-55.842674,150,67.479927
-42.890513,57,67.539212
-35.269056,49,67.591552
-57.585565,129,67.769826
-26.242234,118,68.005665
13.1915,139,70.375136
-25.318701,76,70.460664
-60.69375,73,70.551207
14.561512,84,70.640452
-67.790604,124,70.774483
-18.005908,97,70.882882
-33.036523,150,71.039523
-43.656573,150,71.242982
-33.109523,124,71.403493
-65.394356,58,71.468038
-38.354376,150,71.623937
-67.875721,139,71.77001
-54.787588,121,71.917149
-7.246072,150,72.067953
-77.390712,125,72.213183
-44.200488,139,72.430332
-49.224355,135,72.56582
-40.007855,95,72.663482
-56.158628,150,74.732543
-41.213847,133,74.88385
-45.115863,150,75.054214
-31.309454,150,75.202446
-40.712074,150,75.354279
-45.074525,150,75.547411
-44.66372,150,75.743797
-57.044228,150,75.905387
-2.734693,128,76.054171
-60.696069,150,78.592006
-8.578016,54,78.654728
-0.406442,148,78.846544
-39.829637,113,78.99227
-17.138517,145,79.146485
-31.56165,150,81.217812
-8.616935,117,81.347244
-30.617758,150,81.504833
-5.800722,135,81.652322
-41.194565,150,81.79695
-6.134578,26,81.833052
-8.690943,122,81.977258
-33.044306,150,82.198285
-18.435077,69,82.276517
-35.438728,57,82.344424
-30.833715,150,82.496065
-32.606628,150,82.67284
-41.878521,150,82.826563
-34.58068,131,82.955328
-50.229507,150,83.134829
-18.300722,150,83.343689
-57.552316,123,83.477038
-2.999741,57,85.417504
-59.013845,78,85.533093
-39.469533,150,85.69042
-50.922253,56,85.765328
-43.223409,103,85.870875
-28.382946,150,86.019141
0.91987,85,86.109492
-38.449367,15,86.129442
