#{"t_start": 1775180415.3338363, "env_id": "None"}
r,l,t
9.585654,101,0.234711
-21.466891,195,0.512041
47.404908,53,0.657286
-7.023363,133,0.883255
-19.602779,246,1.217888
5.187593,136,1.461805
30.95083,108,1.659911
11.297367,102,1.856823
-2.864833,124,2.083256
22.139802,68,2.23558
9.849847,147,2.549011
-0.945674,167,2.920116
-24.291879,224,3.23815
31.522615,62,3.38664
-35.924997,167,3.611689
-118.014223,400,5.835351
22.60218,70,5.989964
11.776429,98,6.16872
-11.901758,217,6.49533
9.524907,223,6.796908
22.698553,114,7.055266
32.331726,126,7.267249
-19.760099,315,7.653944
26.810847,111,7.844438
-6.309368,161,8.096916
32.448396,85,8.240429
44.304009,73,8.40243
-4.670962,151,10.174971
-26.123937,255,10.533146
22.73904,102,10.704137
7.543748,129,10.904021
19.43789,81,11.044374
55.129156,95,11.232841
11.818381,162,18.173543
16.247557,82,18.341641
33.485129,78,18.513329
57.928438,60,18.665608
-36.906896,356,19.099701
-6.613863,244,19.587708
-11.696025,113,19.77094
5.86277,334,21.780505
42.586589,61,21.937774
33.981286,115,22.147038
40.685331,79,22.302408
-11.992534,193,22.603011
10.802844,203,22.897024
28.465667,38,23.007153
62.574841,121,23.200815
-43.083443,264,23.564832
46.209809,99,23.725194
16.385426,67,23.879852
27.347445,107,24.089957
34.873869,163,24.356246
21.89013,140,24.595911
-9.03436,226,24.919727
18.756845,107,26.594854
43.632962,76,26.759396
34.686045,49,26.901869
30.416723,58,27.029896
15.068323,161,27.302159
16.923825,190,27.564625
46.547802,23,27.676428
25.377966,123,27.894964
2.754024,187,28.162519
19.244037,135,28.402925
57.17402,74,28.548301
22.314075,191,28.823257
2.943643,190,29.094237
37.362808,41,29.233324
-25.885345,239,29.587501
50.779229,68,36.53286
33.677379,58,36.680013
34.560328,143,38.724955
22.448219,96,38.967848
40.395216,213,39.696762
37.664206,44,39.814559
36.733324,62,39.95327
19.877482,101,40.142643
30.974703,76,40.291307
33.334744,114,40.469082
17.227959,113,40.744808
29.426501,29,40.888833
13.86299,100,41.228141
-3.832888,216,41.795849
44.905199,23,41.946723
33.695049,117,42.168792
-15.828234,180,42.425078
44.00182,133,42.678623
32.571955,105,42.893605
1.770601,207,43.1876
50.346627,28,43.299037
3.769092,175,45.095206
23.656858,37,45.229793
58.019025,25,45.340684
60.435373,163,45.629384
17.769085,134,45.834756
30.070035,70,45.995853
43.109822,53,46.12591
-3.340344,127,46.352578
-48.179673,400,46.831484
-11.359383,212,47.102576
57.14163,59,47.237993
32.396084,49,47.382145
39.579298,119,47.612449
83.060005,47,47.763874
49.530605,111,47.935618
-12.206256,191,48.22129
39.971343,73,48.386416
32.989626,94,50.059432
13.264767,128,50.279026
43.449109,121,50.509834
52.057086,82,50.661669
41.767415,332,58.979205
14.785659,192,59.258083
-20.448384,240,59.574623
20.084831,252,59.913604
14.427408,147,60.235496
61.14122,67,60.41785
34.430463,52,60.562356
22.939738,85,60.773289
64.49334,31,60.877892
-11.020868,214,61.188799
31.380126,97,63.13267
61.45835,32,63.273641
-41.859548,400,63.762463
56.916912,88,63.924934
27.424594,260,64.275614
54.933167,87,64.463188
-3.979329,94,64.652675
61.01691,42,64.775283
46.791449,130,64.99025
22.850458,42,65.114969
58.416672,147,65.352034
15.789803,296,65.742192
55.79275,53,65.883006
37.785098,30,65.973831
-46.671752,400,67.981841
21.309896,75,68.166716
24.008181,47,68.294876
35.343165,20,68.425713
33.570072,108,68.606852
44.546328,48,68.728694
51.537704,114,68.927895
-33.913622,400,69.376623
45.611892,109,69.558153
34.17375,130,69.752126
-7.502387,124,69.971236
54.478807,142,70.192547
72.080715,100,70.387535
56.798442,107,77.895632
68.58092,26,77.997476
35.808988,68,78.149869
40.736493,84,78.336915
26.292498,108,78.519495
18.553472,52,78.663896
29.818796,111,78.848604
50.976918,51,80.76677
40.008902,152,81.031264
26.950125,72,81.197245
48.843141,68,81.354037
5.769634,169,81.602635
37.835316,50,81.742237
27.54944,86,81.890748
49.817136,28,82.000057
12.293496,93,82.182134
37.246002,93,82.375073
11.419014,44,82.499793
38.320062,49,82.62724
38.429864,69,82.79727
29.799357,208,83.058613
41.358423,95,83.256258
39.323403,59,83.406644
41.233288,187,83.658532
80.81602,31,83.776417
26.067667,90,83.942685
19.153063,72,84.098403
58.648819,69,84.248905
17.671659,114,84.469033
22.553886,45,84.594566
17.968472,59,84.727414
38.405042,43,86.405028
60.881683,82,86.573846
50.824259,46,86.701093
-59.96586,400,87.276363
49.414481,81,87.608847
-41.562662,400,88.429471
44.662699,58,88.613294
43.812662,70,88.795996
62.606385,42,88.902546
55.782469,38,89.048081
37.011877,76,89.190389
49.240493,54,89.340477
43.772884,110,89.562553
37.95187,76,89.713378
43.282569,36,89.850624
69.281722,45,89.993736
40.645148,105,90.195255
10.005543,58,90.339423
25.73577,207,90.619195
30.314679,73,92.625683
55.380171,76,92.799113
36.240022,39,92.900465
29.864525,112,93.100932
55.572468,79,93.251887
31.778613,103,100.575529
56.351178,68,100.710716
26.641467,91,100.882241
37.608782,202,101.154001
9.075513,108,101.350091
0.35049,46,101.489734
45.225124,59,101.672427
80.430666,49,101.887715
50.302779,126,102.143633
23.066047,88,102.345502
47.158172,79,102.511041
64.758335,134,102.721225
40.690995,80,102.871457
59.746676,80,103.039586
17.980758,326,103.472649
38.550382,70,105.134004
48.90277,146,105.388105
16.38255,181,105.658987
