#{"t_start": 1775162583.1303978, "env_id": "None"}
r,l,t
34.770506,96,0.308154
15.737952,80,0.809056
-17.845303,212,1.785518
40.120891,103,2.379121
26.589994,61,2.813127
0.595204,91,3.374015
-15.647407,299,4.658055
20.498303,69,5.134763
4.849035,69,5.652752
0.702903,219,6.504527
4.818557,71,6.906295
-53.983648,293,8.134453
-8.92997,82,8.641407
-9.215729,139,9.414127
-1.027959,128,10.094573
-1.655439,167,11.067783
1.23283,91,11.665195
18.908062,126,12.400287
32.347929,126,13.059778
51.712303,46,13.473034
27.199774,58,13.958335
60.838144,75,14.460364
22.630269,60,14.884857
-3.415101,120,15.536979
20.521668,91,16.056701
23.092495,80,16.586556
17.616898,58,16.982877
-14.878163,178,17.802182
0.472218,100,18.378881
59.181325,73,18.906592
53.877537,69,19.40992
-3.097795,159,20.13147
-7.144185,184,21.023846
-22.52685,156,21.762663
-30.47828,232,22.765817
-9.390109,89,23.256614
33.387375,82,23.822355
-6.038146,211,24.801275
9.190166,78,25.307077
1.831815,94,25.844476
27.244744,76,26.299352
38.979098,39,26.711615
34.300466,36,27.123474
14.607322,76,40.060858
17.905877,118,40.653184
38.858709,63,41.142342
-47.821052,280,42.305368
41.419,63,42.797993
-64.011491,336,44.127987
45.44275,95,44.676952
-39.696309,192,45.572971
11.491568,81,46.071188
-8.06064,158,46.780749
9.685404,100,47.366019
-4.857443,151,48.077716
50.496132,106,48.794053
28.433113,63,49.44709
-44.089385,185,50.339368
10.981686,73,50.878302
-3.767336,141,51.708768
1.553564,75,52.343869
-1.440481,119,53.086055
-9.27592,195,53.956256
27.598729,53,54.420956
-12.964533,211,55.374112
9.030105,80,55.931867
64.366859,99,56.493891
21.533263,82,57.095273
-51.713495,358,58.885496
0.495406,124,59.581725
5.058069,171,60.447057
47.298678,71,61.000713
-8.881447,109,61.670183
18.286068,108,62.256003
47.435351,69,62.739289
-35.115373,202,63.634655
-33.883374,219,64.634754
-53.988905,256,65.658069
45.667527,61,66.155774
2.9485,74,66.643374
4.496981,107,80.865761
17.028881,70,81.419868
13.192268,85,82.032808
21.75516,121,82.725737
35.924634,156,83.506812
-5.634111,204,84.400704
22.74858,140,85.093809
37.115176,57,85.511436
13.127981,115,86.185907
-19.152562,155,86.947582
25.219041,56,87.400416
-11.630648,155,88.16142
36.18774,105,88.751637
-3.236359,108,89.248825
-10.269517,166,90.005723
1.911743,178,90.781915
35.929775,38,91.159024
33.186826,102,91.788956
4.042011,132,92.462435
-14.958758,168,93.316097
18.150267,94,93.904762
-58.433916,250,94.947324
-22.491455,166,95.756576
3.702049,49,96.122153
17.577676,173,96.965301
25.201886,74,97.469058
24.216037,93,98.020391
5.657238,146,98.771044
7.502579,169,99.618028
18.082995,86,100.099072
8.124335,202,101.021924
5.114949,121,101.635998
20.632659,140,102.345249
17.699115,78,102.831135
-24.171402,209,103.799129
28.725958,56,104.215982
36.56283,42,104.596718
0.67278,165,105.407241
-5.477598,148,106.11711
52.052061,60,106.599927
16.756795,58,107.039116
3.755889,128,120.656032
18.515573,70,121.196897
16.49754,55,121.675197
12.129301,127,122.325776
34.589026,64,122.78119
46.645845,112,123.363651
30.971414,82,123.901956
-13.294466,152,124.614854
28.652507,152,125.340698
13.284904,39,125.779237
-30.853485,262,126.887287
36.309643,79,127.384368
-20.354802,162,128.083992
-16.938166,217,129.087694
13.767704,152,129.839551
19.402795,58,130.285707
58.036108,40,130.649141
-13.519147,146,131.387995
-2.671601,107,131.967983
28.568665,78,132.476081
5.247847,99,133.09312
-17.232526,177,133.953626
29.289749,106,134.639854
10.497106,132,135.348911
26.45866,99,135.89964
16.786404,92,136.493635
-18.017044,206,137.409407
14.77838,153,138.154147
22.716048,77,138.669302
24.232453,44,139.083179
33.211566,62,139.525583
16.572091,36,139.888846
10.757844,41,140.256396
2.499792,119,140.932035
26.399889,84,141.443819
42.130796,88,141.954355
16.326715,50,142.400806
22.714666,105,143.014838
24.356314,55,143.515278
46.186325,88,144.03916
45.656049,62,144.543192
31.907328,101,145.201524
-9.651263,111,145.847114
7.977955,95,146.376805
25.424168,143,147.102545
34.068789,83,147.666903
2.016755,53,148.124548
17.13222,31,148.515776
-13.706321,225,162.044042
56.226251,47,162.430218
21.437114,141,163.171454
21.939032,93,163.73086
13.703334,103,164.351091
39.254673,87,164.891405
-5.461273,143,165.631049
-30.25637,248,166.595783
23.216614,140,167.354221
0.766369,119,168.006796
56.619511,40,168.349874
21.764469,91,169.213296
-13.158577,239,170.299649
-34.104057,156,171.163524
1.411079,97,171.709361
19.42235,52,172.143888
26.769715,212,173.118277
-71.14476,368,174.587845
26.313596,39,175.015387
57.450305,61,175.489055
31.9867,49,175.953329
55.392677,63,176.409833
7.867274,125,177.07093
-18.333488,126,177.776685
31.518994,77,178.326874
20.360521,140,179.101269
24.762214,55,179.579364
25.498293,50,180.010023
31.430272,84,180.574476
-7.569653,205,181.509901
-3.866901,141,182.16599
7.81772,74,182.672289
43.06981,112,183.280159
40.876903,74,183.767733
44.368746,77,184.292509
20.344401,48,184.715557
19.488524,169,185.534475
-16.42343,279,186.710384
48.813972,30,187.109911
-31.954514,217,188.111449
25.23017,49,188.54417
70.644225,88,189.075454
-24.945384,222,202.684921
45.092313,148,203.498984
35.988654,42,203.95756
31.735591,98,204.627177
51.778749,70,205.132114
2.315764,228,206.192561
63.07477,65,206.707566
-31.674214,157,207.443869
45.546956,76,207.977849
15.466771,206,208.878209
15.769531,203,209.774642
7.983153,99,210.386976
34.28162,80,210.886131
-37.145699,104,211.524527
-0.103483,55,211.981925
25.585458,168,212.800332
41.091883,121,213.452884
-14.679582,240,214.484164
32.302805,95,215.059211
