#{"t_start": 1775161174.1169357, "env_id": "None"}
r,l,t
10.039178,81,140.057517
35.951896,71,140.492818
2.83969,172,141.209378
55.216177,60,141.62607
11.710144,77,142.072708
19.066355,60,142.563828
17.145449,237,143.481899
-1.714752,203,156.004177
14.739021,151,156.589675
38.435003,96,157.060892
-1.109044,148,157.715527
20.747057,98,158.198121
48.250812,62,158.66831
63.728476,42,158.96946
65.750311,19,159.243804
13.249618,161,159.935808
3.205464,114,160.505858
1.453577,77,160.987785
9.449221,102,161.531622
38.426216,113,162.075345
58.615884,65,162.544116
23.646342,116,163.104985
16.869503,135,163.706538
51.618698,40,164.036196
16.450789,91,164.535116
44.296934,113,165.096089
21.237854,74,165.601503
31.130311,66,166.025464
-28.01824,157,166.72532
47.802721,57,167.135502
3.505923,153,167.792412
42.171579,63,168.189894
-1.762951,192,168.974354
46.178199,42,169.261117
8.696504,61,169.62275
30.013519,131,170.232847
23.805919,170,170.932967
13.351313,36,171.279201
28.526037,128,171.849804
3.700686,160,172.510109
38.498709,69,172.979714
20.908386,98,173.476032
-1.425754,136,174.081873
36.30989,55,174.464896
40.012261,60,174.88644
32.559289,43,175.231817
18.713694,198,176.006054
28.663157,28,176.331779
27.224652,52,176.687634
55.129701,25,176.937392
22.959939,86,177.401622
10.173262,166,178.105602
48.488767,59,178.495779
11.077061,133,179.11943
44.730147,106,179.658054
42.292424,73,180.122378
40.696507,95,180.650581
24.055518,64,180.973482
6.977682,177,181.661289
19.268427,76,194.258428
11.835146,83,194.752069
5.647204,122,195.324099
36.537432,75,195.766621
31.911813,84,196.265841
-10.160324,250,197.153333
34.723786,52,197.939385
25.178162,54,198.318053
9.828258,65,198.743307
18.80398,95,199.252068
22.754738,48,199.646119
46.731464,150,200.25614
13.480374,56,200.672742
31.390154,50,201.035922
23.330331,91,201.54924
57.736564,52,201.887865
-8.26091,155,202.573261
19.440313,91,203.032117
51.207303,126,203.639838
3.150056,145,204.328876
10.486711,166,205.068359
34.427291,36,205.373371
28.253556,83,205.868987
26.340609,62,206.25954
37.926304,99,206.762182
25.565404,135,207.382984
-3.218154,97,207.886044
30.274275,63,208.276009
57.805431,119,208.814481
13.326229,145,209.450826
21.512049,86,209.958748
12.742429,88,210.397608
17.114556,52,210.854126
49.151877,28,211.183365
28.492608,65,211.544244
42.089049,47,211.933809
5.966177,101,212.431399
10.526981,101,212.944402
29.347386,134,213.572699
35.893628,121,214.11464
6.981406,107,214.612712
43.334622,68,215.061916
4.608576,134,215.672035
24.778789,39,216.034466
51.985993,36,216.327897
36.668556,115,216.911845
6.84593,121,217.469685
24.321249,52,217.82821
21.501049,116,218.421867
31.441976,159,219.075052
4.777088,132,219.658118
56.637716,30,220.01105
-58.884873,280,232.975844
57.363156,55,233.385216
-2.69252,165,234.173944
-106.7,400,235.902465
32.128064,188,236.66537
29.899021,196,237.433532
33.95823,62,237.825319
7.586766,120,238.36736
24.987786,59,238.825066
22.661919,78,239.246399
78.593659,51,239.566286
-6.977548,169,240.276068
