#{"t_start": 1774652264.491034, "env_id": "None"}
r,l,t
-70.949049,25,0.068564
-64.853866,30,0.133316
-96.346456,94,0.349445
-66.186919,83,0.437602
-27.010863,50,0.484687
-56.02177,34,0.517798
-81.060653,46,0.562858
-68.314871,60,0.617352
-92.302856,77,0.688167
-44.171904,29,1.120886
-46.160251,22,1.148848
-43.08167,41,1.221807
-36.32933,54,1.314132
-43.223768,87,1.42148
-67.286956,102,1.512927
-61.288934,67,1.575241
-50.653982,48,1.621723
-63.931195,17,1.64067
-58.139111,42,1.677934
-63.189932,73,2.293127
-56.204012,43,2.362101
-5.985337,66,2.445216
-61.662786,150,2.580271
-55.337054,85,2.658163
-41.513002,56,2.710299
-7.5414,11,2.726431
-28.190996,107,3.271062
-65.08154,85,3.401007
-18.759745,43,3.452513
-36.591435,96,3.546813
-67.759791,148,3.67765
-71.296806,90,4.334164
-42.67818,59,4.434795
-49.129235,150,4.589423
-34.531865,135,4.709697
-32.430236,149,4.914552
-13.86094,150,5.550971
-60.323537,77,5.630722
-19.519882,133,5.751413
-38.764053,150,5.884774
-29.509267,104,6.395121
-54.586023,131,6.553183
-47.333169,93,6.640565
-46.706069,73,6.707263
-36.291974,150,7.378497
-52.24203,91,7.539777
-47.093088,150,7.72569
-60.633028,120,7.872586
-32.005537,150,8.408774
-18.316891,150,8.622641
-53.027298,45,8.67777
-11.273699,150,8.811783
-39.397875,150,9.450914
-33.587788,150,9.673344
-37.237265,150,9.811449
-61.641475,63,9.878474
-12.734046,150,12.496826
-34.283885,150,12.715283
-22.074051,150,12.983486
-33.201375,150,13.120399
-13.738384,150,13.836911
-25.548722,49,13.938782
-23.031992,150,14.072914
-10.284279,150,14.216523
-23.922214,150,14.96172
-17.338699,150,15.127145
-15.291558,150,15.262834
-31.735864,150,15.824919
-26.966196,150,16.038438
-33.41304,150,16.172091
-41.346399,150,16.309997
-23.265335,150,16.848491
-28.702851,150,17.037094
-22.072756,150,17.171162
-31.347985,150,17.793589
-29.954702,150,18.014646
-38.875225,150,18.157373
-26.911925,150,18.342698
-27.761531,150,18.942556
-13.841346,150,19.108405
-28.599431,150,19.23942
-26.478142,150,19.948965
-26.483589,150,20.133475
-23.961473,150,20.26879
-30.487763,150,20.795354
-24.799658,150,20.976684
-24.00071,150,21.135848
-27.222538,150,21.292025
-17.515225,150,21.867975
-25.524306,150,22.011175
-21.556612,150,24.316193
-23.92365,150,24.878716
-20.378451,150,25.24556
-26.222843,150,25.405153
-26.024148,150,25.549191
-30.284767,150,26.123935
-25.689846,150,26.303856
-21.994905,150,26.45939
-27.041971,150,27.023775
-33.928009,150,27.211569
-28.090097,150,27.416808
-32.159538,150,27.966892
-21.73729,150,28.139357
-33.992825,150,28.322504
-25.740966,150,28.481402
-31.023365,150,29.041443
-29.987699,150,29.182069
