#{"t_start": 1774650720.608718, "env_id": "None"}
r,l,t
-64.652801,150,0.225078
-50.549159,58,0.306877
-59.822339,71,0.377611
-67.481053,20,0.404982
-49.838295,88,0.496743
-53.34002,25,0.526941
-11.219318,42,0.576164
-69.953604,52,0.640389
-33.771768,9,0.655704
-64.330639,28,0.689121
-59.230187,38,0.732713
-77.892792,129,0.896852
2.665399,20,0.93259
-75.97213,80,1.042107
-76.401369,80,1.154892
-82.269637,46,1.210921
-93.382752,115,1.337023
-52.501414,33,1.376307
-89.413893,81,1.462332
-40.667526,58,1.524465
-69.676205,88,1.618633
-58.892608,16,1.640902
-59.60446,11,1.657896
-81.024905,77,1.739271
-70.582342,58,1.807221
-97.047646,135,1.98916
-62.732137,52,2.081565
-57.046533,34,2.13319
-69.647234,43,2.204728
-79.309386,45,2.256607
-66.694843,40,2.30374
-57.085633,80,2.401096
-56.556018,38,2.44147
-61.524524,21,2.469965
-27.541433,34,2.506694
-60.981077,40,2.555951
-92.713393,116,4.742895
-14.009624,30,4.783799
-77.101572,66,4.853315
-49.442656,52,4.920034
-29.193154,37,4.968662
-70.46822,72,5.041978
-71.787704,57,5.106237
-65.501437,28,5.13859
-55.075421,87,5.294576
-119.608563,145,5.569423
-69.08252,51,5.64171
-60.398067,108,5.758152
-25.88311,41,5.805932
-12.756388,50,5.885221
-44.599384,93,6.034696
-69.405912,81,6.139951
-82.469657,77,6.243819
-36.113501,59,6.305442
-49.696097,26,6.349132
-41.874583,101,6.509964
-55.995272,44,6.590811
-44.057337,61,6.703176
-61.794267,29,6.753625
-57.75443,56,6.841459
-35.951694,44,6.945387
-39.163871,30,7.047777
-57.532644,90,7.161645
-35.013038,59,7.22307
-96.436884,132,7.352452
-84.237726,35,7.393707
-60.331232,57,7.454697
-73.224595,40,7.530023
-42.265448,86,9.536799
-63.897568,29,9.583945
-24.407772,64,9.669009
-60.034304,130,9.88447
-78.138577,100,10.045247
-63.003997,95,10.202912
-56.044436,97,10.347514
-53.18267,150,10.590001
-65.154971,99,10.718545
-54.45359,34,10.762414
-5.635678,50,13.482483
-38.652871,150,13.638656
-62.262865,91,13.754049
-33.840324,93,13.848037
-41.778855,106,13.96942
-35.232625,85,14.071816
-15.069759,45,14.148664
-52.766893,64,14.262991
-52.783757,74,14.362221
-55.288878,149,14.515224
-57.711742,144,14.65943
-63.57051,150,16.68496
-33.903678,150,16.858251
-63.801318,20,16.886867
-32.570216,67,16.958038
-22.503088,59,17.023952
-53.948159,81,17.108815
-63.642055,71,17.204633
-59.508034,62,17.318465
-22.090158,62,17.423241
-43.045263,150,17.5801
-26.013114,12,17.603469
-23.735211,150,17.775664
-17.918863,97,17.887263
-44.482166,150,18.0388
-33.078006,150,18.203104
-22.58071,139,18.394808
-33.225331,46,18.472941
-34.905629,150,18.645005
-16.180208,135,18.783298
-52.230783,53,18.850824
-77.755475,63,18.921206
-64.173064,58,18.982567
-52.477016,78,19.061851
-29.030771,150,21.143344
-44.170349,150,21.296811
-52.454587,54,21.357861
-18.358518,150,21.533371
-29.599754,150,21.741049
-45.780725,150,21.927213
