#{"t_start": 1775176028.9540997, "env_id": "None"}
r,l,t
24.892352,184,0.321771
-0.413683,75,0.46299
7.262766,164,0.700994
31.359792,69,0.855791
29.245563,71,1.007496
1.913449,147,1.248623
-25.322649,156,1.466219
13.005459,137,1.665986
39.69963,65,1.810372
20.16382,77,1.968263
23.47715,101,2.149826
35.275743,58,2.279531
23.115642,39,2.410444
38.350973,104,2.566653
48.946497,58,2.708953
19.458697,94,2.881459
27.235583,70,3.031838
41.187964,82,3.189638
54.51523,93,3.367721
34.21844,67,3.5337
53.093236,87,3.681402
42.576321,50,3.819916
48.634913,45,5.629202
36.422814,38,5.779335
41.293999,54,5.908416
46.082699,70,6.097625
-10.65183,78,6.279306
6.074519,87,6.438239
2.284079,66,6.59914
10.2084,25,6.680686
58.054407,59,6.822415
27.554943,51,6.956487
43.971472,92,7.12499
27.27977,57,7.26854
30.070074,80,7.419819
-11.137596,130,7.622081
-6.756215,137,7.817161
-10.291882,68,7.964307
6.981125,68,8.108682
24.137286,74,8.269245
9.75543,98,8.432432
25.190584,84,8.598998
27.561236,39,8.701437
-45.969339,161,8.929258
24.663682,55,9.038343
4.964895,73,9.192306
-50.135419,290,11.122039
21.201639,62,11.297282
37.179592,55,11.45055
20.845951,171,11.693278
35.90058,65,11.822145
-9.155677,129,12.006556
54.48315,66,12.161808
-23.941455,155,12.378385
15.399609,24,12.481745
48.621361,42,12.586581
39.795518,57,12.729332
1.570001,84,19.237492
27.799554,34,19.347288
11.994141,42,19.4518
48.130348,37,19.584147
-24.642898,147,19.788295
32.12328,88,19.968873
-61.241566,319,20.535146
-124.616198,383,21.06159
46.900354,49,21.186496
-12.347995,177,23.048695
1.157098,95,23.225812
-29.304037,172,23.445341
25.566661,125,23.655329
18.747429,81,23.826722
-11.503456,112,24.011215
29.099994,51,24.138438
57.152475,43,24.23512
-10.180252,95,24.402388
41.90845,71,24.537342
24.273483,96,24.772278
28.487445,104,25.032209
11.563626,86,25.330269
2.939182,199,25.757611
6.346646,101,25.942938
51.96091,45,26.06644
-39.40354,197,26.343807
55.405996,57,26.480554
64.69185,22,26.591854
16.980844,75,26.732178
32.152653,73,28.349953
16.1619,66,28.517484
18.358042,120,28.72667
-59.429627,291,29.087642
37.510222,59,29.221205
-3.285896,122,29.415495
23.092291,45,29.530796
42.515633,94,29.714304
-2.651059,107,29.875754
37.373695,120,30.065705
17.328865,91,30.242207
7.934987,84,30.396715
26.036063,68,30.541509
41.582502,58,30.680487
92.891072,27,30.78111
-25.209165,234,31.098173
-0.845102,167,31.337176
23.268213,79,37.832325
51.069125,116,38.171906
37.185774,86,40.034461
29.243315,75,40.238119
-18.450407,151,40.471876
21.045493,63,40.626634
56.375545,89,40.786319
-4.806614,137,40.98889
45.291153,48,41.105295
46.49273,93,41.268037
18.091898,85,41.437675
38.622809,94,41.599721
5.154965,137,41.824041
16.336998,85,41.976378
-47.066283,254,42.290988
65.377529,31,42.402737
35.716472,50,42.538258
15.785894,86,42.718575
36.568396,48,42.848369
-0.959595,142,43.071065
40.032278,22,43.160508
-32.616461,165,43.38418
37.929302,43,43.504786
17.184246,103,43.69538
9.159729,95,45.597343
22.450868,93,45.793272
19.834176,30,45.887476
5.341092,59,46.006942
36.820001,36,46.131739
25.768612,81,46.28915
42.645843,41,46.407887
-19.481038,127,46.610648
-17.2713,102,46.772829
49.927196,61,46.920155
42.213543,35,47.026512
29.265944,30,47.137645
44.858396,61,47.284728
28.076796,54,47.408929
-20.688924,97,47.566756
-4.843585,51,47.691893
25.090256,128,47.921684
49.679744,22,48.029629
4.722383,90,48.201631
24.519306,43,48.331733
39.128113,30,48.435158
48.030093,30,48.53589
-9.195939,161,48.780575
7.462479,52,48.894578
25.062646,88,49.067122
33.522102,92,49.221191
54.742635,89,49.384502
37.987374,67,49.539519
5.789548,109,49.712074
38.411773,48,51.360125
