#{"t_start": 1775179535.061506, "env_id": "None"}
r,l,t
52.250729,47,0.187205
17.610537,31,0.314382
-12.260828,176,0.566687
15.680921,72,0.735709
25.386639,72,0.933791
35.465124,114,1.188891
43.91997,40,1.331911
36.123952,47,1.455996
-12.712369,178,1.710124
45.654498,30,1.824862
27.720321,46,1.972247
36.112674,58,2.115435
20.377881,86,2.290452
-2.108682,143,2.527713
-16.969487,280,2.901231
53.709774,111,3.090563
26.338713,101,3.275796
26.309738,78,3.426572
2.53894,57,3.578153
-2.271867,91,3.76766
-0.668878,82,3.940156
5.101574,113,5.820123
58.138704,42,6.012551
19.209877,47,6.147071
5.082587,150,6.385739
42.389809,22,6.495684
29.090579,27,6.60165
47.093667,33,6.730541
54.461099,49,6.860219
27.737838,103,7.033184
8.680353,108,7.216042
-21.275318,254,7.541198
10.709271,125,7.761782
-66.826502,246,8.10248
-23.277837,220,8.409122
-24.798454,140,8.622438
15.196033,61,8.787886
28.962978,39,8.914867
-2.703368,205,9.197634
19.38596,80,9.363693
15.440758,129,11.069429
31.706642,94,11.281809
31.816608,120,11.480555
-3.135022,94,11.641001
49.443007,45,11.772491
43.329547,56,12.016587
63.119659,19,12.150357
20.8959,44,12.354062
23.053021,118,12.707687
25.491224,72,12.978848
28.115377,65,13.153276
7.308716,191,20.359166
-8.445214,197,20.62977
0.558758,89,20.815402
-20.961433,130,21.01287
-33.766026,159,21.248931
22.759513,80,21.527516
27.83094,45,21.685443
82.53666,47,21.82745
33.685321,64,22.001486
-34.892374,184,22.263536
53.590013,39,22.394194
22.587292,126,24.116353
37.292857,26,24.245954
27.512251,89,24.423087
0.403067,73,24.565651
3.026409,93,24.745965
55.316224,47,24.89523
25.189962,86,25.079246
5.139069,138,25.311478
20.112191,37,25.458475
36.952287,42,25.588119
27.993333,38,25.699633
6.324429,57,25.837504
25.625339,53,25.973927
65.436796,30,26.096478
12.319979,111,26.304838
19.672009,62,26.47121
27.411452,25,26.611676
54.33845,78,26.77789
35.78071,86,26.952195
-18.617704,126,27.159975
22.452624,59,27.29514
38.082564,55,27.435356
31.110354,67,27.593501
-118.615272,400,28.053699
84.287985,33,28.157178
47.310696,25,28.295371
58.022268,56,29.929554
16.282883,41,30.066269
-18.085432,109,30.260485
43.850649,32,30.3673
6.888197,112,30.581524
49.45118,34,30.700537
4.459055,151,30.93871
18.994117,130,31.161955
37.580852,61,31.312156
52.250126,49,31.446115
49.632876,99,31.633228
23.523889,107,31.80356
28.218277,59,31.93669
28.209338,90,32.145046
42.878451,82,32.314254
-0.921044,110,32.498343
16.781631,49,32.641639
-27.45629,148,32.876501
-16.5005,225,33.21346
37.033858,49,33.335363
-9.135758,127,40.513551
21.18058,49,40.630545
11.095598,131,42.514798
21.78969,73,42.68996
38.308361,36,42.789502
-8.545013,199,43.117815
24.570468,68,43.250544
26.829009,73,43.418671
22.629915,66,43.570427
18.484859,53,43.683986
20.052606,109,43.861364
62.183474,51,43.995565
13.540112,49,44.116356
38.912924,78,44.277872
13.144984,112,44.476119
36.248839,67,44.617336
5.774764,181,44.869376
24.375465,146,45.09462
49.274743,46,45.216079
28.091524,59,45.374465
42.56218,54,45.523007
35.885981,41,45.631988
57.683566,22,45.713228
44.895988,22,45.825604
28.377719,78,45.994537
-7.580179,238,46.322142
29.257915,109,46.495204
49.267034,49,48.291456
27.694695,36,48.418669
32.326214,43,48.536314
28.528784,96,48.721753
10.330031,117,48.920122
25.817665,73,49.296383
24.798003,38,49.436754
33.412856,46,49.552423
31.3376,51,49.744691
65.027048,38,49.871971
45.72404,55,50.003487
