#{"t_start": 1774929075.1192262, "env_id": "None"}
r,l,t
0.895011,130,0.162901
50.953533,84,0.33581
19.501635,59,0.46829
8.368924,82,0.709788
35.601603,71,0.875361
15.992575,88,1.115188
18.79045,45,1.305761
4.817967,100,1.52161
34.300335,45,1.713095
62.902467,41,1.880579
6.479804,47,2.022419
-21.70908,194,2.306488
9.622384,50,2.460306
17.402418,69,2.688064
20.375879,64,2.863107
54.729309,58,3.062325
-8.195634,93,3.260559
8.865752,24,3.377281
41.707848,43,3.55212
49.519864,44,3.719339
-6.69578,130,3.959273
78.355707,53,4.157864
8.061517,120,4.407428
34.138777,88,4.622355
36.153788,92,4.838134
-50.945683,284,5.244124
48.635192,51,5.42685
4.859236,107,5.632127
3.303919,111,5.866192
57.431708,74,6.059621
17.858972,95,6.255249
12.59285,94,6.491047
30.285142,83,6.692142
40.097968,72,6.873044
43.58685,36,7.001755
38.586401,97,7.219648
21.056337,47,7.410378
16.273227,103,7.662215
32.592583,51,7.816974
32.834362,91,8.018001
64.274949,70,8.223626
39.650706,29,8.437818
50.069594,31,8.60955
8.310295,59,8.792437
14.439171,33,8.906883
24.542122,85,9.081867
17.392099,75,9.298817
64.822097,36,9.48248
43.774015,86,9.693712
-2.974691,86,9.93263
54.339255,33,10.059394
5.051469,62,10.220181
39.669132,69,10.417478
25.272525,82,10.623338
45.083704,38,10.785241
24.877116,104,11.001049
4.001743,71,11.194519
11.35143,76,11.402942
45.307332,91,11.654907
23.741441,63,11.882594
48.105547,54,12.023949
47.58268,64,12.251009
32.895169,153,12.539446
27.385628,40,12.696574
17.769495,91,12.927823
3.698262,179,17.548675
36.897732,23,17.705904
26.028493,26,17.835532
1.753164,94,18.043928
38.056367,80,18.244478
20.483408,72,18.460726
22.866866,49,18.623753
-7.7552,117,18.838395
6.024045,85,19.02674
7.434851,120,19.292671
55.043912,51,19.582809
64.730935,75,19.779884
39.028252,55,19.955398
35.302812,37,20.100585
5.731609,71,20.318769
40.116582,37,20.480514
61.607719,74,20.64427
50.083406,58,20.842072
39.776937,55,20.983904
65.686848,66,21.157736
2.757936,40,21.29012
58.875303,32,21.411115
36.068923,81,21.571671
8.41797,115,21.795867
48.312355,58,21.956508
49.663965,69,22.111397
34.693157,63,22.284898
65.638948,33,22.411487
31.266828,51,22.559059
49.491335,53,22.728524
9.325503,43,22.868651
32.021335,80,23.093097
17.928679,63,23.282857
22.412058,66,23.436076
51.890212,67,23.595932
45.688681,44,23.752379
11.857792,67,23.966212
29.741756,29,24.141124
23.399917,34,24.29473
-18.39819,205,24.634209
-35.081318,184,24.938683
33.122786,74,25.17533
45.676274,63,25.363458
4.548562,46,25.540946
60.150907,61,25.679978
-21.898558,182,26.011552
40.795228,40,26.181552
55.290762,51,26.332479
72.192996,43,26.512047
1.363923,48,26.678844
48.41407,35,26.86142
32.805799,77,27.0637
31.528422,26,27.179435
24.242924,85,27.364289
30.290683,48,27.542003
59.655092,29,27.683605
67.844389,28,27.80861
26.558716,83,28.025219
6.914405,133,28.284713
65.084472,42,28.462501
28.589046,149,28.742231
45.489706,21,28.876371
43.402619,38,29.037282
26.517101,38,29.161784
33.003315,92,29.410723
19.955791,35,29.598749
49.294259,30,29.769086
53.250043,33,29.931876
16.318152,124,30.189972
22.554804,59,30.377263
41.53512,68,30.56987
11.201837,74,30.737966
68.07649,38,30.947341
25.138519,89,31.178939
62.079459,31,35.637497
35.333571,100,35.922798
58.642976,64,36.096657
67.085191,52,36.286378
11.373388,139,36.53085
36.723504,36,36.695968
-9.499276,83,37.13495
22.81717,75,37.30759
29.653796,64,37.469473
-4.065148,71,37.69444
54.981153,35,37.854066
83.715556,60,38.050482
22.696267,54,38.233901
85.036811,36,38.371955
17.641686,83,38.557132
-7.960646,103,38.751565
51.497641,33,38.903712
77.60276,84,39.09165
43.093044,102,39.294105
14.420288,42,39.476843
49.899159,94,39.74098
1.759564,94,39.92936
24.998833,192,40.24544
45.111088,99,40.452389
38.297916,73,40.691584
8.984282,228,41.051496
46.280149,39,41.22983
69.091307,52,41.415377
69.634248,24,41.555739
11.507677,75,41.777838
24.234308,48,41.947491
23.088705,55,42.089374
39.253735,64,42.238667
20.951107,71,42.429847
44.657423,36,42.588769
-16.750713,148,42.863049
54.754941,54,43.028518
45.15518,41,43.188108
40.53187,155,43.49123
26.05495,83,43.720142
45.89357,97,43.928945
8.833652,68,44.057664
35.139578,62,44.250163
5.017298,74,44.460908
11.634201,103,44.684721
-3.89876,141,44.924669
13.242851,34,45.067374
51.35669,46,45.248045
73.879048,14,45.383326
24.059472,76,45.574557
50.807185,39,45.737954
8.036178,38,45.911475
38.433188,43,46.057386
54.762715,58,46.25689
16.554117,59,46.445551
45.241836,41,46.686882
68.521051,42,46.899792
2.370284,91,47.128241
25.270222,61,47.311199
35.277937,49,47.465608
41.060411,79,47.699173
48.350408,43,47.825978
31.471818,40,47.968386
-6.968984,49,48.170125
25.603125,52,48.33777
15.465565,90,48.556167
55.165968,53,48.741178
54.915923,60,48.905643
21.091245,43,49.072873
43.805752,63,49.230344
29.068818,46,49.391742
19.22899,88,49.592901
21.930345,83,53.848656
35.818931,31,54.004603
56.894417,29,54.191111
-9.494164,122,54.440975
20.273946,116,54.688059
47.022866,75,55.014064
17.250492,41,55.183284
-23.812275,199,55.524796
32.327526,123,55.766622
40.505215,61,55.951913
30.599735,62,56.132606
43.93444,38,56.284556
11.083789,90,56.498148
43.063218,55,56.665974
35.527001,45,56.830106
28.08373,87,57.071465
-4.829695,137,57.328716
-13.64976,152,57.593266
65.94901,16,57.738718
29.354433,120,57.958444
63.607596,40,58.075978
15.523012,74,58.285028
70.022213,75,58.467601
46.289584,31,58.61985
46.428844,63,58.755198
34.605527,51,58.94288
50.865508,17,59.066523
29.877702,45,59.213197
55.318925,71,59.414125
